CollectionIndex,Hide_WorldIndex,CollectionType,CollectionSeparation,Sort,PeriodCollection,Collection1_ItemGroup,Collection1_EnchantLevel,Collection1_Value,Collection2_ItemGroup,Collection2_EnchantLevel,Collection2_Value,Collection3_ItemGroup,Collection3_EnchantLevel,Collection3_Value,Collection4_ItemGroup,Collection4_EnchantLevel,Collection4_Value,Collection5_ItemGroup,Collection5_EnchantLevel,Collection5_Value,Collection6_ItemGroup,Collection6_EnchantLevel,Collection6_Value,Collection7_ItemGroup,Collection7_EnchantLevel,Collection7_Value,Collection8_ItemGroup,Collection8_EnchantLevel,Collection8_Value,Collection9_ItemGroup,Collection9_EnchantLevel,Collection9_Value,Collection10_ItemGroup,Collection10_EnchantLevel,Collection10_Value,RewardStat1_Type,RewardStat1_Value,RewardStat2_Type,RewardStat2_Value,NameStringIndex,MemoryChipType,MemoryChipItemIcon,MemoryChipIcon,MemoryChipImage,RewardStat3_Type,RewardStat3_Value,ContentsString,Collectrion1_EnchantLevel,Collectrion2_EnchantLevel,Collectrion3_EnchantLevel,Collectrion4_EnchantLevel,Collectrion5_EnchantLevel,Collectrion6_EnchantLevel,Collectrion7_EnchantLevel,Collectrion8_EnchantLevel,Collectrion9_EnchantLevel,Collectrion10_EnchantLevel,NamePTBR,RewardStat1_Enum,RewardStat1_NamePTBR,RewardStat2_Enum,RewardStat2_NamePTBR,RewardStat3_Enum,RewardStat3_NamePTBR
100092,[],1,3,900,False,1000022,7,1,1000003,7,1,1000260,7,1,1000375,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,0,0,ui_itemCollection_Name_100092,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Segundas Intenções,STAT_F_GIVECRIDMGINCRATE,Aum. de Dano Crít. FOR,,,,
100093,[],1,3,900,False,1000014,7,1,1000187,7,1,1000297,7,1,1000403,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,0,0,ui_itemCollection_Name_100093,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ataque é a Melhor Defesa 1,STAT_MAXHP,HP Máx.,,,,
100094,[],1,3,900,False,1000020,7,1,1000228,7,1,1000186,7,1,1000431,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,50,0,0,ui_itemCollection_Name_100094,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ataque é a Melhor Defesa 2,STAT_P_ACCEPTCRIDMGDECRATE,Red. de Dano Crít. FÍS,,,,
100095,[],1,3,900,False,1000026,8,1,1000265,8,1,1000399,8,1,1000459,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,ui_itemCollection_Name_100095,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Supressores de Ruído,STAT_ATKPOW,ATQ,,,,
100096,[],1,3,900,False,1000032,8,1,1000298,8,1,1000427,8,1,1000371,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,1,0,0,ui_itemCollection_Name_100096,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ataque é a Melhor Defesa 3,STAT_F_CRIRESPOWRATE,Aum. de Res Crít. FOR,,,,
100097,[],1,3,900,False,1000003,9,1,1000015,9,1,1000027,9,1,1000010,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,ui_itemCollection_Name_100097,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ataque é a Melhor Defesa 4,STAT_NORMAL_DOUBLE,Taxa Acer. ATQ Nor. MÁX,,,,
100098,[],1,3,900,False,1000009,9,1,1000021,9,1,1000004,9,1,1000016,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,ui_itemCollection_Name_100098,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ataque é a Melhor Defesa 5,STAT_F_HITPOW,Precisão de Força,,,,
100099,[],1,3,900,False,1000191,7,1,1000225,7,1,1000262,7,1,1000338,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1,0,0,ui_itemCollection_Name_100099,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Essenciais de Caça 1,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP,,,,
100100,[],1,3,900,False,1000188,7,1,1000228,7,1,1000263,7,1,1000298,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1,0,0,ui_itemCollection_Name_100100,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Essenciais de Caça 2,STAT_PVE_SUBDMG,Resistência a Dano Fixo PvE,,,,
100101,[],1,3,900,False,1000402,7,1,1000427,7,1,1000455,7,1,1000372,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1,0,0,ui_itemCollection_Name_100101,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Essenciais de Caça 3,STAT_DOUBLERES,Res ATQ Máx.,,,,
100102,[],1,3,900,False,1000022,9,1,1000011,9,1,1000189,9,1,1000299,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,ui_itemCollection_Name_100102,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Possivelmente uma Verdade Próxima 1,STAT_WEAPONATKPOW,ATQ da Arma,,,,
100103,[],1,3,900,False,1000028,9,1,1000017,9,1,1000226,9,1,1000400,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,0,ui_itemCollection_Name_100103,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Possivelmente uma Verdade Próxima 2,STAT_MAXFP,FP Máx.,,,,
100104,[],1,3,900,False,1000034,9,1,1000023,9,1,1000336,9,1,1000428,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,ui_itemCollection_Name_100104,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Possivelmente uma Verdade Próxima 3,STAT_P_HITPOW,Precisão Física,,,,
100105,[],1,3,900,False,1000000,9,1,1000263,9,1,1000300,9,1,1000456,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,0,0,ui_itemCollection_Name_100105,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Possivelmente uma Verdade Próxima 4,STAT_ADDDMG,Dano Fixo,,,,
100106,[],1,2,1000,False,1000022,5,1,1000004,5,1,1000034,5,1,1000016,5,1,1000028,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1,0,0,ui_itemCollection_Name_100106,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Vontade de Mover Montanhas,STAT_STIFFRESRATE,Resistência a Cambaleio,,,,
100107,[],1,3,900,False,1000001,5,1,1000007,5,1,1000021,5,1,1000027,5,1,1000033,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,ui_itemCollection_Name_100107,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Tempo de Manutenção Pessoal 1,STAT_F_HITPOW,Precisão de Força,,,,
100108,[],1,2,1000,False,1000000,5,1,1000187,5,1,1000224,5,1,1000261,5,1,1000298,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,0,ui_itemCollection_Name_100108,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Manifestação de Força de Vontade,STAT_F_SUBDMG,Res. Dano Força Fixo,,,,
100109,[],1,2,1000,False,1000006,5,1,1000187,5,1,1000261,5,1,1000335,5,1,1000371,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1,0,0,ui_itemCollection_Name_100109,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Mais Rápido que o Tempo,STAT_P_SUBDMG,Resistência a Dano Físico Fixo,,,,
100110,[],1,3,900,False,1000012,5,1,1000297,5,1,1000334,5,1,1000399,5,1,1000430,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,ui_itemCollection_Name_100110,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Tempo de Manutenção Pessoal 2,STAT_P_HITPOW,Precisão Física,,,,
100111,[],1,3,900,False,1000018,5,1,1000187,5,1,1000230,5,1,1000458,5,1,1000375,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,ui_itemCollection_Name_100111,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Tempo de Manutenção Pessoal 3,STAT_CRIDMG,Dano Crítico,,,,
100112,[],1,3,900,False,1000024,5,1,1000193,5,1,1000304,5,1,1000339,5,1,1000403,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1,0,0,ui_itemCollection_Name_100112,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Tempo de Manutenção Pessoal 4,STAT_F_CRIRESPOW,Res. Crít. FOR,,,,
100113,[],1,3,900,False,1000030,5,1,1000267,5,1,1000341,5,1,1000431,5,1,1000459,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1,0,0,ui_itemCollection_Name_100113,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Tempo de Manutenção Pessoal 5,STAT_P_CRIRESPOW,Res. Crít. FÍS,,,,
100114,[],1,3,900,False,1000030,5,1,1000014,5,1,1000026,5,1,1000003,5,1,1000021,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,0,0,ui_itemCollection_Name_100114,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Tempo de Manutenção Pessoal 6,STAT_CUTTINGRES,DEF de Corte,,,,
100115,[],1,3,900,False,1000001,5,1,1000020,5,1,1000032,5,1,1000009,5,1,1000015,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1,0,0,ui_itemCollection_Name_100115,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Tempo de Manutenção Pessoal 7,STAT_STIFFTIMEDECRATE,Redução da Duração de Cambaleio,,,,
100116,[],1,3,900,False,1000341,7,1,1000224,7,1,1000266,7,1,1000304,7,1,1000336,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,ui_itemCollection_Name_100116,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Fragmento Submerso,STAT_DEFPOW,DEF,,,,
100117,[],1,3,900,False,1000188,7,1,1000223,7,1,1000262,7,1,1000298,7,1,1000341,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,ui_itemCollection_Name_100117,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Sensação de Estar Vivo 1,STAT_DODGEPOW,Evasão,,,,
100118,[],1,3,900,False,1000007,7,1,1000431,7,1,1000459,7,1,1000371,7,1,1000399,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,50,0,0,ui_itemCollection_Name_100118,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Sensação de Estar Vivo 2,STAT_CONHITRATE,Taxa de Acerto de Debuff,,,,
100119,[],1,3,900,False,1000013,7,1,1000002,7,1,1000188,7,1,1000225,7,1,1000427,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,50,0,0,ui_itemCollection_Name_100119,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Sensação de Estar Vivo 3,STAT_P_GIVECRIDMGINCRATE,Aum. de Dano Crít. FÍS,,,,
100120,[],1,3,900,False,1000019,7,1,1000008,7,1,1000189,7,1,1000303,7,1,1000455,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1,0,0,ui_itemCollection_Name_100120,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pergunta Inalcançável,STAT_STIFFRESRATE,Resistência a Cambaleio,,,,
100121,[],1,3,900,False,1000025,7,1,1000031,7,1,1000260,7,1,1000340,7,1,1000400,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1,0,0,ui_itemCollection_Name_100121,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Sensação de Estar Vivo 4,STAT_PVE_ADDDMG,Dano Fixo PvE,,,,
100122,[],1,3,900,False,1000027,9,1,1000335,9,1,1000299,9,1,1000372,9,1,1000428,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,ui_itemCollection_Name_100122,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Sensação de Estar Vivo 5,STAT_DODGEPOW,Evasão,,,,
100123,[],1,3,900,False,1000009,9,1,1000021,9,1,1000033,9,1,1000028,9,1,1000005,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,ui_itemCollection_Name_100123,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Sensação de Estar Vivo 6,STAT_ATKPOW,ATQ,,,,
100124,[],1,3,900,False,1000015,7,1,1000027,7,1,1000028,7,1,1000022,7,1,1000010,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,ui_itemCollection_Name_100124,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Coração Flexível 1,STAT_CRIHITPOW,Chance de Crítico,,,,
100125,[],1,3,900,False,1000189,7,1,1000226,7,1,1000263,7,1,1000300,7,1,1000337,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,ui_itemCollection_Name_100125,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Coração Flexível 2,STAT_F_DEFPOW,DEF de Força,,,,
100126,[],1,3,900,False,1000188,7,1,1000225,7,1,1000262,7,1,1000299,7,1,1000336,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,50,0,0,ui_itemCollection_Name_100126,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Coração Flexível 3,STAT_SKILLREUSEDECRATE_SINGLE,Red. de TR ALVO ÚNI.,,,,
100127,[],1,3,900,False,1000335,7,1,1000455,7,1,1000372,7,1,1000400,7,1,1000428,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,ui_itemCollection_Name_100127,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Coração Flexível 4,STAT_F_CRIDMG,Dano Crít. FOR,,,,
100128,[],1,3,900,False,1000016,7,1,1000023,7,1,1000190,7,1,1000338,7,1,1000456,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,ui_itemCollection_Name_100128,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Coração Flexível 5,STAT_GIVECRIDMGINCRATE,Dano Crít.,,,,
100129,[],1,3,900,False,1000034,9,1,1000029,9,1,1000191,9,1,1000264,9,1,1000373,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,0,ui_itemCollection_Name_100129,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Linhas Nunca-Convergentes,STAT_F_SUBDMG,Res. Dano Força Fixo,,,,
100130,[],1,3,900,False,1000019,9,1,1000035,9,1,1000228,9,1,1000227,9,1,1000401,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,ui_itemCollection_Name_100130,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Malícia Acumulada 1,STAT_CRIRESPOW,Res. a Crítico,,,,
100131,[],1,3,900,False,1000013,9,1,1000024,9,1,1000301,9,1,1000457,9,1,1000429,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1,0,0,ui_itemCollection_Name_100131,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Malícia Acumulada 2,STAT_DOUBLERES,Res ATQ Máx.,,,,
100132,[],1,3,900,False,1000029,9,1,1000000,9,1,1000012,9,1,1000024,9,1,1000001,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1,0,0,ui_itemCollection_Name_100132,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Malícia Acumulada 3,STAT_PVE_ADDDMG,Dano Fixo PvE,,,,
100133,[],1,3,900,False,1000035,9,1,1000006,9,1,1000018,9,1,1000030,9,1,1000007,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1,0,0,ui_itemCollection_Name_100133,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Malícia Acumulada 4,STAT_PVE_SUBDMG,Resistência a Dano Fixo PvE,,,,
100134,[],1,3,900,False,1000190,9,1,1000227,9,1,1000264,9,1,1000301,9,1,1000338,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4,0,0,ui_itemCollection_Name_100134,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Malícia Acumulada 5,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate,,,,
100135,[],1,3,900,False,1000191,9,1,1000264,9,1,1000265,9,1,1000302,9,1,1000339,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,0,ui_itemCollection_Name_100135,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Malícia Acumulada 6,STAT_P_DEFPIERCE,Penetração de DEF Física,,,,
100136,[],1,3,900,False,1000373,9,1,1000401,9,1,1000429,9,1,1000457,9,1,1000337,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,50,0,0,ui_itemCollection_Name_100136,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Sinais de um Mercenário Experiente 1,STAT_SKILLREUSEDECRATE_MULTI,Red. de Tempo Rec. em Área,,,,
100137,[],1,3,900,False,1000013,9,1,1000002,9,1,1000192,9,1,1000340,9,1,1000374,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,ui_itemCollection_Name_100137,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Sinais de um Mercenário Experiente 2,STAT_DODGEPOW,Evasão,,,,
100138,[],1,3,900,False,1000019,9,1,1000008,9,1,1000229,9,1,1000193,9,1,1000402,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,ui_itemCollection_Name_100138,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Sinais de um Mercenário Experiente 3,STAT_DEFPOW,DEF,,,,
100139,[],1,3,900,False,1000025,9,1,1000014,9,1,1000266,9,1,1000230,9,1,1000430,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,120,0,0,ui_itemCollection_Name_100139,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Sinais de um Mercenário Experiente 4,STAT_MAXHP,HP Máx.,,,,
100140,[],1,3,900,False,1000031,9,1,1000020,9,1,1000303,9,1,1000267,9,1,1000458,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,50,0,0,ui_itemCollection_Name_100140,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Sinais de um Mercenário Experiente 5,STAT_SILENCERESRATE,Resistência a Silêncio,,,,
100141,"[3011,3012,3013,3014,3021,3022,3023,3024,3031,3032,3033,3034,3901,3902,4011,4012,4013,4014,4021,4022,4023,4024,4901,4902,5011,5012,5013,5014,5021,5022,5023,5024,5901,5902,294,106,284,324]",1,3,900,False,1000005,7,1,1000030,7,1,1000341,7,1,1002100,7,1,1000001,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10,0,0,ui_itemCollection_Name_100141,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Caminho para se Tornar Mais Forte 1,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item,,,,
100142,"[3011,3012,3013,3014,3021,3022,3023,3024,3031,3032,3033,3034,3901,3902,4011,4012,4013,4014,4021,4022,4023,4024,4901,4902,5011,5012,5013,5014,5021,5022,5023,5024,5901,5902,294,106,284,324]",1,3,900,False,1000011,7,1,1000192,7,1,1000373,7,1,1002101,7,1,1000007,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,ui_itemCollection_Name_100142,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Caminho para se Tornar Mais Forte 2,STAT_P_CRIDMG,Dano Crít. FÍS,,,,
100143,"[3011,3012,3013,3014,3021,3022,3023,3024,3031,3032,3033,3034,3901,3902,4011,4012,4013,4014,4021,4022,4023,4024,4901,4902,5011,5012,5013,5014,5021,5022,5023,5024,5901,5902,294,106,284,324]",1,3,900,False,1000017,7,1,1000229,7,1,1000401,7,1,1002102,7,1,1000013,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,ui_itemCollection_Name_100143,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Caminho para se Tornar Mais Forte 3,STAT_F_DEFPOW,DEF de Força,,,,
100144,"[3011,3012,3013,3014,3021,3022,3023,3024,3031,3032,3033,3034,3901,3902,4011,4012,4013,4014,4021,4022,4023,4024,4901,4902,5011,5012,5013,5014,5021,5022,5023,5024,5901,5902,294,106,284,324]",1,3,900,False,1000023,7,1,1000266,7,1,1000429,7,1,1002103,7,1,1000019,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,0,0,ui_itemCollection_Name_100144,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Caminho para se Tornar Mais Forte 4,STAT_MAXHP,HP Máx.,,,,
100145,"[3011,3012,3013,3014,3021,3022,3023,3024,3031,3032,3033,3034,3901,3902,4011,4012,4013,4014,4021,4022,4023,4024,4901,4902,5011,5012,5013,5014,5021,5022,5023,5024,5901,5902,294,106,284,324]",1,3,900,False,1000029,7,1,1000303,7,1,1000457,7,1,1002104,7,1,1000025,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,ui_itemCollection_Name_100145,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Caminho para se Tornar Mais Forte 5,STAT_P_DEFPOW,DEF Física,,,,
100146,"[3011,3012,3013,3014,3021,3022,3023,3024,3031,3032,3033,3034,3901,3902,4011,4012,4013,4014,4021,4022,4023,4024,4901,4902,5011,5012,5013,5014,5021,5022,5023,5024,5901,5902,294,106,284,324]",1,3,900,False,1000035,8,1,1000340,8,1,1002100,8,1,1000005,8,1,1000031,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,ui_itemCollection_Name_100146,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ferramentas de Sobrevivência 1,STAT_GIVECRIDMGINCRATE,Dano Crít.,,,,
100147,"[3011,3012,3013,3014,3021,3022,3023,3024,3031,3032,3033,3034,3901,3902,4011,4012,4013,4014,4021,4022,4023,4024,4901,4902,5011,5012,5013,5014,5021,5022,5023,5024,5901,5902,294,106,284,324]",1,3,900,False,1000191,8,1,1000372,8,1,1002101,8,1,1000011,8,1,1000193,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,40,0,0,ui_itemCollection_Name_100147,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ferramentas de Sobrevivência 2,STAT_MAXHP,HP Máx.,,,,
100148,"[3011,3012,3013,3014,3021,3022,3023,3024,3031,3032,3033,3034,3901,3902,4011,4012,4013,4014,4021,4022,4023,4024,4901,4902,5011,5012,5013,5014,5021,5022,5023,5024,5901,5902,294,106,284,324]",1,3,900,False,1000228,8,1,1000400,8,1,1002102,8,1,1000017,8,1,1000230,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,ui_itemCollection_Name_100148,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ferramentas de Sobrevivência 3,STAT_CRIHITPOW,Chance de Crítico,,,,
100149,"[3011,3012,3013,3014,3021,3022,3023,3024,3031,3032,3033,3034,3901,3902,4011,4012,4013,4014,4021,4022,4023,4024,4901,4902,5011,5012,5013,5014,5021,5022,5023,5024,5901,5902,294,106,284,324]",1,3,900,False,1000265,8,1,1000428,8,1,1002103,8,1,1000023,8,1,1000267,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,ui_itemCollection_Name_100149,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ferramentas de Sobrevivência 4,STAT_CRIDMG,Dano Crítico,,,,
100150,"[3011,3012,3013,3014,3021,3022,3023,3024,3031,3032,3033,3034,3901,3902,4011,4012,4013,4014,4021,4022,4023,4024,4901,4902,5011,5012,5013,5014,5021,5022,5023,5024,5901,5902,294,106,284,324]",1,3,900,False,1000302,8,1,1000456,8,1,1002104,8,1,1000029,8,1,1000304,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2,0,0,ui_itemCollection_Name_100150,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ferramentas de Sobrevivência 5,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área,,,,
100151,"[3011,3012,3013,3014,3021,3022,3023,3024,3031,3032,3033,3034,3901,3902,4011,4012,4013,4014,4021,4022,4023,4024,4901,4902,5011,5012,5013,5014,5021,5022,5023,5024,5901,5902,294,106,284,324]",1,3,900,False,1000339,9,1,1002100,9,1,1000002,9,1,1000035,9,1,1000341,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,ui_itemCollection_Name_100151,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Chama Reacendida 1,STAT_ATKPOW,ATQ,,,,
100152,"[3011,3012,3013,3014,3021,3022,3023,3024,3031,3032,3033,3034,3901,3902,4011,4012,4013,4014,4021,4022,4023,4024,4901,4902,5011,5012,5013,5014,5021,5022,5023,5024,5901,5902,294,106,284,324]",1,3,900,False,1000371,9,1,1002101,9,1,1000008,9,1,1000191,9,1,1000373,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,ui_itemCollection_Name_100152,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Chama Reacendida 2,STAT_CRIHITPOW,Chance de Crítico,,,,
100153,"[3011,3012,3013,3014,3021,3022,3023,3024,3031,3032,3033,3034,3901,3902,4011,4012,4013,4014,4021,4022,4023,4024,4901,4902,5011,5012,5013,5014,5021,5022,5023,5024,5901,5902,294,106,284,324]",1,3,900,False,1000399,9,1,1002102,9,1,1000014,9,1,1000228,9,1,1000401,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,ui_itemCollection_Name_100153,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Chama Reacendida 3,STAT_DEFPOW,DEF,,,,
100154,"[3011,3012,3013,3014,3021,3022,3023,3024,3031,3032,3033,3034,3901,3902,4011,4012,4013,4014,4021,4022,4023,4024,4901,4902,5011,5012,5013,5014,5021,5022,5023,5024,5901,5902,294,106,284,324]",1,3,900,False,1000427,9,1,1002103,9,1,1000020,9,1,1000265,9,1,1000429,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,ui_itemCollection_Name_100154,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Chama Reacendida 4,STAT_CRIRESPOW,Res. a Crítico,,,,
100155,"[3011,3012,3013,3014,3021,3022,3023,3024,3031,3032,3033,3034,3901,3902,4011,4012,4013,4014,4021,4022,4023,4024,4901,4902,5011,5012,5013,5014,5021,5022,5023,5024,5901,5902,294,106,284,324]",1,3,900,False,1000455,9,1,1002104,9,1,1000026,9,1,1000302,9,1,1000457,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2,0,0,ui_itemCollection_Name_100155,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Chama Reacendida 5,STAT_P_DEFPIERCE,Penetração de DEF Física,,,,
