CollectionIndex,CollectionNamePTBR,Slot,ItemGroup,RequiredQuantity,RequiredEnchantLevel,AcceptedItemIndex,AcceptedItemNamePTBR,AcceptedItemGrade,AcceptedItemTier
100110,Tempo de Manutenção Pessoal 2,2,1000297,1,5,1001263,Protetor de Braço Simples,1,1
100110,Tempo de Manutenção Pessoal 2,3,1000334,1,5,1000334,Protetor de Perna Simples,1,1
100110,Tempo de Manutenção Pessoal 2,3,1000334,1,5,1001300,Protetor de Perna Simples,1,1
100110,Tempo de Manutenção Pessoal 2,4,1000399,1,5,1000399,Colar Desgastado,1,1
100110,Tempo de Manutenção Pessoal 2,4,1000399,1,5,1001365,Colar Desgastado,1,1
100110,Tempo de Manutenção Pessoal 2,5,1000430,1,5,1000430,Bracelete Enferrujado,1,2
100110,Tempo de Manutenção Pessoal 2,5,1000430,1,5,1001396,Bracelete Enferrujado,1,2
100111,Tempo de Manutenção Pessoal 3,1,1000018,1,5,1000018,Carregador de Força do Praticante,1,1
100111,Tempo de Manutenção Pessoal 3,1,1000018,1,5,1000984,Carregador de Força do Praticante,1,1
100111,Tempo de Manutenção Pessoal 3,2,1000187,1,5,1000187,Protetor Cervical Leve,1,1
100111,Tempo de Manutenção Pessoal 3,2,1000187,1,5,1001153,Protetor Cervical Leve,1,1
100111,Tempo de Manutenção Pessoal 3,3,1000230,1,5,1000230,Protetor Superior de Alto Desempenho,1,2
100111,Tempo de Manutenção Pessoal 3,3,1000230,1,5,1001196,Protetor Superior de Alto Desempenho,1,2
100111,Tempo de Manutenção Pessoal 3,4,1000458,1,5,1000458,Anel Enferrujado,1,2
100111,Tempo de Manutenção Pessoal 3,4,1000458,1,5,1001424,Anel Enferrujado,1,2
100111,Tempo de Manutenção Pessoal 3,5,1000375,1,5,1000375,Brincos Desbotados,1,2
100111,Tempo de Manutenção Pessoal 3,5,1000375,1,5,1001341,Brincos Desbotados,1,2
100112,Tempo de Manutenção Pessoal 4,1,1000024,1,5,1000024,Machado do Praticante,1,1
100112,Tempo de Manutenção Pessoal 4,1,1000024,1,5,1000990,Machado do Praticante,1,1
100112,Tempo de Manutenção Pessoal 4,2,1000193,1,5,1000193,Protetor Cervical de Alto Desempenho,1,2
100112,Tempo de Manutenção Pessoal 4,2,1000193,1,5,1001159,Protetor Cervical de Alto Desempenho,1,2
100112,Tempo de Manutenção Pessoal 4,3,1000304,1,5,1000304,Protetor de Braço de Alto Desempenho,1,2
100112,Tempo de Manutenção Pessoal 4,3,1000304,1,5,1001270,Protetor de Braço de Alto Desempenho,1,2
100112,Tempo de Manutenção Pessoal 4,4,1000339,1,5,1000339,Protetor de Perna Ajustado,1,2
100112,Tempo de Manutenção Pessoal 4,4,1000339,1,5,1001305,Protetor de Perna Ajustado,1,2
100112,Tempo de Manutenção Pessoal 4,5,1000403,1,5,1000403,Colar Desbotado,1,2
100112,Tempo de Manutenção Pessoal 4,5,1000403,1,5,1001369,Colar Desbotado,1,2
100113,Tempo de Manutenção Pessoal 5,1,1000030,1,5,1000030,Arma de Força do Praticante,1,1
100113,Tempo de Manutenção Pessoal 5,1,1000030,1,5,1000996,Arma de Força do Praticante,1,1
100113,Tempo de Manutenção Pessoal 5,2,1000267,1,5,1000267,Protetor Inferior de Alto Desempenho,1,2
100113,Tempo de Manutenção Pessoal 5,2,1000267,1,5,1001233,Protetor Inferior de Alto Desempenho,1,2
100113,Tempo de Manutenção Pessoal 5,3,1000341,1,5,1000341,Protetor de Perna de Alto Desempenho,1,2
100113,Tempo de Manutenção Pessoal 5,3,1000341,1,5,1001307,Protetor de Perna de Alto Desempenho,1,2
100113,Tempo de Manutenção Pessoal 5,4,1000431,1,5,1000431,Bracelete Desbotado,1,2
100113,Tempo de Manutenção Pessoal 5,4,1000431,1,5,1001397,Bracelete Desbotado,1,2
100113,Tempo de Manutenção Pessoal 5,5,1000459,1,5,1000459,Anel Desbotado,1,2
100113,Tempo de Manutenção Pessoal 5,5,1000459,1,5,1001425,Anel Desbotado,1,2
100114,Tempo de Manutenção Pessoal 6,1,1000030,1,5,1000030,Arma de Força do Praticante,1,1
100114,Tempo de Manutenção Pessoal 6,1,1000030,1,5,1000996,Arma de Força do Praticante,1,1
100114,Tempo de Manutenção Pessoal 6,2,1000014,1,5,1000014,Espada e Escudo do Errante,1,1
100114,Tempo de Manutenção Pessoal 6,2,1000014,1,5,1000980,Espada e Escudo do Errante,1,1
100114,Tempo de Manutenção Pessoal 6,3,1000026,1,5,1000026,Machado do Errante,1,1
100114,Tempo de Manutenção Pessoal 6,3,1000026,1,5,1000992,Machado do Errante,1,1
100114,Tempo de Manutenção Pessoal 6,4,1000003,1,5,1000003,Rifle do Especialista,1,2
100114,Tempo de Manutenção Pessoal 6,4,1000003,1,5,1000969,Rifle do Especialista,1,2
100114,Tempo de Manutenção Pessoal 6,5,1000021,1,5,1000021,Carregador de Força do Especialista,1,2
100114,Tempo de Manutenção Pessoal 6,5,1000021,1,5,1000987,Carregador de Força do Especialista,1,2
100115,Tempo de Manutenção Pessoal 7,1,1000001,1,5,1000001,Rifle do Mercenário,1,1
100115,Tempo de Manutenção Pessoal 7,1,1000001,1,5,1000967,Rifle do Mercenário,1,1
100115,Tempo de Manutenção Pessoal 7,2,1000020,1,5,1000020,Carregador de Força do Errante,1,1
100115,Tempo de Manutenção Pessoal 7,2,1000020,1,5,1000986,Carregador de Força do Errante,1,1
100115,Tempo de Manutenção Pessoal 7,3,1000032,1,5,1000032,Arma de Força do Errante,1,1
100115,Tempo de Manutenção Pessoal 7,3,1000032,1,5,1000998,Arma de Força do Errante,1,1
100115,Tempo de Manutenção Pessoal 7,4,1000009,1,5,1000009,Lâmina do Especialista,1,2
100115,Tempo de Manutenção Pessoal 7,4,1000009,1,5,1000975,Lâmina do Especialista,1,2
100115,Tempo de Manutenção Pessoal 7,5,1000015,1,5,1000015,Espada e Escudo do Especialista,1,2
100115,Tempo de Manutenção Pessoal 7,5,1000015,1,5,1000981,Espada e Escudo do Especialista,1,2
100116,Fragmento Submerso,1,1000341,1,7,1000341,Protetor de Perna de Alto Desempenho,1,2
100116,Fragmento Submerso,1,1000341,1,7,1001307,Protetor de Perna de Alto Desempenho,1,2
100116,Fragmento Submerso,2,1000224,1,7,1000224,Protetor Superior Leve,1,1
100116,Fragmento Submerso,2,1000224,1,7,1001190,Protetor Superior Leve,1,1
100116,Fragmento Submerso,3,1000266,1,7,1000266,Protetor Inferior Comprimido,1,2
100116,Fragmento Submerso,3,1000266,1,7,1001232,Protetor Inferior Comprimido,1,2
100116,Fragmento Submerso,4,1000304,1,7,1000304,Protetor de Braço de Alto Desempenho,1,2
100116,Fragmento Submerso,4,1000304,1,7,1001270,Protetor de Braço de Alto Desempenho,1,2
100116,Fragmento Submerso,5,1000336,1,7,1000336,Protetor de Perna Confortável,1,1
100116,Fragmento Submerso,5,1000336,1,7,1001302,Protetor de Perna Confortável,1,1
100117,Sensação de Estar Vivo 1,1,1000188,1,7,1000188,Protetor Cervical Confortável,1,1
100117,Sensação de Estar Vivo 1,1,1000188,1,7,1001154,Protetor Cervical Confortável,1,1
100117,Sensação de Estar Vivo 1,2,1000223,1,7,1000223,Protetor Superior Simples,1,1
100117,Sensação de Estar Vivo 1,2,1000223,1,7,1001189,Protetor Superior Simples,1,1
100117,Sensação de Estar Vivo 1,3,1000262,1,7,1000262,Protetor Inferior Confortável,1,1
100117,Sensação de Estar Vivo 1,3,1000262,1,7,1001228,Protetor Inferior Confortável,1,1
100117,Sensação de Estar Vivo 1,4,1000298,1,7,1000298,Protetor de Braço Leve,1,1
100117,Sensação de Estar Vivo 1,4,1000298,1,7,1001264,Protetor de Braço Leve,1,1
100117,Sensação de Estar Vivo 1,5,1000341,1,7,1000341,Protetor de Perna de Alto Desempenho,1,2
100117,Sensação de Estar Vivo 1,5,1000341,1,7,1001307,Protetor de Perna de Alto Desempenho,1,2
100118,Sensação de Estar Vivo 2,1,1000007,1,7,1000007,Lâmina do Mercenário,1,1
100118,Sensação de Estar Vivo 2,1,1000007,1,7,1000973,Lâmina do Mercenário,1,1
100118,Sensação de Estar Vivo 2,2,1000431,1,7,1000431,Bracelete Desbotado,1,2
100118,Sensação de Estar Vivo 2,2,1000431,1,7,1001397,Bracelete Desbotado,1,2
100118,Sensação de Estar Vivo 2,3,1000459,1,7,1000459,Anel Desbotado,1,2
100118,Sensação de Estar Vivo 2,3,1000459,1,7,1001425,Anel Desbotado,1,2
100118,Sensação de Estar Vivo 2,4,1000371,1,7,1000371,Brincos Desgastados,1,1
100118,Sensação de Estar Vivo 2,4,1000371,1,7,1001337,Brincos Desgastados,1,1
100118,Sensação de Estar Vivo 2,5,1000399,1,7,1000399,Colar Desgastado,1,1
100118,Sensação de Estar Vivo 2,5,1000399,1,7,1001365,Colar Desgastado,1,1
100119,Sensação de Estar Vivo 3,1,1000013,1,7,1000013,Espada e Escudo do Mercenário,1,1
100119,Sensação de Estar Vivo 3,1,1000013,1,7,1000979,Espada e Escudo do Mercenário,1,1
100119,Sensação de Estar Vivo 3,2,1000002,1,7,1000002,Rifle do Errante,1,1
100119,Sensação de Estar Vivo 3,2,1000002,1,7,1000968,Rifle do Errante,1,1
100119,Sensação de Estar Vivo 3,3,1000188,1,7,1000188,Protetor Cervical Confortável,1,1
100119,Sensação de Estar Vivo 3,3,1000188,1,7,1001154,Protetor Cervical Confortável,1,1
100119,Sensação de Estar Vivo 3,4,1000225,1,7,1000225,Protetor Superior Confortável,1,1
100119,Sensação de Estar Vivo 3,4,1000225,1,7,1001191,Protetor Superior Confortável,1,1
100119,Sensação de Estar Vivo 3,5,1000427,1,7,1000427,Bracelete Desgastado,1,1
100119,Sensação de Estar Vivo 3,5,1000427,1,7,1001393,Bracelete Desgastado,1,1
100120,Pergunta Inalcançável,1,1000019,1,7,1000019,Carregador de Força do Mercenário,1,1
100120,Pergunta Inalcançável,1,1000019,1,7,1000985,Carregador de Força do Mercenário,1,1
100120,Pergunta Inalcançável,2,1000008,1,7,1000008,Lâmina do Errante,1,1
100120,Pergunta Inalcançável,2,1000008,1,7,1000974,Lâmina do Errante,1,1
100120,Pergunta Inalcançável,3,1000189,1,7,1000189,Protetor Cervical Flexível,1,1
100120,Pergunta Inalcançável,3,1000189,1,7,1001155,Protetor Cervical Flexível,1,1
100120,Pergunta Inalcançável,4,1000303,1,7,1000303,Protetor de Braço Comprimido,1,2
100120,Pergunta Inalcançável,4,1000303,1,7,1001269,Protetor de Braço Comprimido,1,2
100120,Pergunta Inalcançável,5,1000455,1,7,1000455,Anel Desgastado,1,1
100120,Pergunta Inalcançável,5,1000455,1,7,1001421,Anel Desgastado,1,1
100121,Sensação de Estar Vivo 4,1,1000025,1,7,1000025,Machado do Mercenário,1,1
100121,Sensação de Estar Vivo 4,1,1000025,1,7,1000991,Machado do Mercenário,1,1
100121,Sensação de Estar Vivo 4,2,1000031,1,7,1000031,Arma de Força do Mercenário,1,1
100121,Sensação de Estar Vivo 4,2,1000031,1,7,1000997,Arma de Força do Mercenário,1,1
100121,Sensação de Estar Vivo 4,3,1000260,1,7,1000260,Protetor Inferior Simples,1,1
100121,Sensação de Estar Vivo 4,3,1000260,1,7,1001226,Protetor Inferior Simples,1,1
100121,Sensação de Estar Vivo 4,4,1000340,1,7,1000340,Protetor de Perna Comprimido,1,2
100121,Sensação de Estar Vivo 4,4,1000340,1,7,1001306,Protetor de Perna Comprimido,1,2
100121,Sensação de Estar Vivo 4,5,1000400,1,7,1000400,Colar Comum,1,1
100121,Sensação de Estar Vivo 4,5,1000400,1,7,1001366,Colar Comum,1,1
100122,Sensação de Estar Vivo 5,1,1000027,1,9,1000027,Machado do Especialista,1,2
100122,Sensação de Estar Vivo 5,1,1000027,1,9,1000993,Machado do Especialista,1,2
100122,Sensação de Estar Vivo 5,2,1000335,1,9,1000335,Protetor de Perna Leve,1,1
100122,Sensação de Estar Vivo 5,2,1000335,1,9,1001301,Protetor de Perna Leve,1,1
100122,Sensação de Estar Vivo 5,3,1000299,1,9,1000299,Protetor de Braço Confortável,1,1
100122,Sensação de Estar Vivo 5,3,1000299,1,9,1001265,Protetor de Braço Confortável,1,1
100122,Sensação de Estar Vivo 5,4,1000372,1,9,1000372,Brincos Comuns,1,1
100122,Sensação de Estar Vivo 5,4,1000372,1,9,1001338,Brincos Comuns,1,1
100122,Sensação de Estar Vivo 5,5,1000428,1,9,1000428,Bracelete Comum,1,1
100122,Sensação de Estar Vivo 5,5,1000428,1,9,1001394,Bracelete Comum,1,1
100123,Sensação de Estar Vivo 6,1,1000009,1,9,1000009,Lâmina do Especialista,1,2
100123,Sensação de Estar Vivo 6,1,1000009,1,9,1000975,Lâmina do Especialista,1,2
100123,Sensação de Estar Vivo 6,2,1000021,1,9,1000021,Carregador de Força do Especialista,1,2
100123,Sensação de Estar Vivo 6,2,1000021,1,9,1000987,Carregador de Força do Especialista,1,2
100123,Sensação de Estar Vivo 6,3,1000033,1,9,1000033,Arma de Força do Especialista,1,2
100123,Sensação de Estar Vivo 6,3,1000033,1,9,1000999,Arma de Força do Especialista,1,2
100123,Sensação de Estar Vivo 6,4,1000028,1,9,1000028,Machado do Sentinela,1,2
100123,Sensação de Estar Vivo 6,4,1000028,1,9,1000994,Machado do Sentinela,1,2
100123,Sensação de Estar Vivo 6,5,1000005,1,9,1000005,Rifle do Executor,1,2
100123,Sensação de Estar Vivo 6,5,1000005,1,9,1000971,Rifle do Executor,1,2
100124,Coração Flexível 1,1,1000015,1,7,1000015,Espada e Escudo do Especialista,1,2
100124,Coração Flexível 1,1,1000015,1,7,1000981,Espada e Escudo do Especialista,1,2
100124,Coração Flexível 1,2,1000027,1,7,1000027,Machado do Especialista,1,2
100124,Coração Flexível 1,2,1000027,1,7,1000993,Machado do Especialista,1,2
100124,Coração Flexível 1,3,1000028,1,7,1000028,Machado do Sentinela,1,2
100124,Coração Flexível 1,3,1000028,1,7,1000994,Machado do Sentinela,1,2
100124,Coração Flexível 1,4,1000022,1,7,1000022,Carregador de Força do Sentinela,1,2
100124,Coração Flexível 1,4,1000022,1,7,1000988,Carregador de Força do Sentinela,1,2
100124,Coração Flexível 1,5,1000010,1,7,1000010,Lâmina do Sentinela,1,2
100124,Coração Flexível 1,5,1000010,1,7,1000976,Lâmina do Sentinela,1,2
100125,Coração Flexível 2,1,1000189,1,7,1000189,Protetor Cervical Flexível,1,1
100125,Coração Flexível 2,1,1000189,1,7,1001155,Protetor Cervical Flexível,1,1
100125,Coração Flexível 2,2,1000226,1,7,1000226,Protetor Superior Flexível,1,1
100125,Coração Flexível 2,2,1000226,1,7,1001192,Protetor Superior Flexível,1,1
100125,Coração Flexível 2,3,1000263,1,7,1000263,Protetor Inferior Flexível,1,1
100125,Coração Flexível 2,3,1000263,1,7,1001229,Protetor Inferior Flexível,1,1
100125,Coração Flexível 2,4,1000300,1,7,1000300,Protetor de Braço Flexível,1,1
100125,Coração Flexível 2,4,1000300,1,7,1001266,Protetor de Braço Flexível,1,1
100125,Coração Flexível 2,5,1000337,1,7,1000337,Protetor de Perna Flexível,1,1
100125,Coração Flexível 2,5,1000337,1,7,1001303,Protetor de Perna Flexível,1,1
100126,Coração Flexível 3,1,1000188,1,7,1000188,Protetor Cervical Confortável,1,1
100126,Coração Flexível 3,1,1000188,1,7,1001154,Protetor Cervical Confortável,1,1
100126,Coração Flexível 3,2,1000225,1,7,1000225,Protetor Superior Confortável,1,1
100126,Coração Flexível 3,2,1000225,1,7,1001191,Protetor Superior Confortável,1,1
100126,Coração Flexível 3,3,1000262,1,7,1000262,Protetor Inferior Confortável,1,1
100126,Coração Flexível 3,3,1000262,1,7,1001228,Protetor Inferior Confortável,1,1
100126,Coração Flexível 3,4,1000299,1,7,1000299,Protetor de Braço Confortável,1,1
100126,Coração Flexível 3,4,1000299,1,7,1001265,Protetor de Braço Confortável,1,1
100126,Coração Flexível 3,5,1000336,1,7,1000336,Protetor de Perna Confortável,1,1
100126,Coração Flexível 3,5,1000336,1,7,1001302,Protetor de Perna Confortável,1,1
100127,Coração Flexível 4,1,1000335,1,7,1000335,Protetor de Perna Leve,1,1
100127,Coração Flexível 4,1,1000335,1,7,1001301,Protetor de Perna Leve,1,1
100127,Coração Flexível 4,2,1000455,1,7,1000455,Anel Desgastado,1,1
100127,Coração Flexível 4,2,1000455,1,7,1001421,Anel Desgastado,1,1
100127,Coração Flexível 4,3,1000372,1,7,1000372,Brincos Comuns,1,1
100127,Coração Flexível 4,3,1000372,1,7,1001338,Brincos Comuns,1,1
100127,Coração Flexível 4,4,1000400,1,7,1000400,Colar Comum,1,1
100127,Coração Flexível 4,4,1000400,1,7,1001366,Colar Comum,1,1
100127,Coração Flexível 4,5,1000428,1,7,1000428,Bracelete Comum,1,1
100127,Coração Flexível 4,5,1000428,1,7,1001394,Bracelete Comum,1,1
100128,Coração Flexível 5,1,1000016,1,7,1000016,Espada e Escudo do Sentinela,1,2
100128,Coração Flexível 5,1,1000016,1,7,1000982,Espada e Escudo do Sentinela,1,2
100128,Coração Flexível 5,2,1000023,1,7,1000023,Carregador de Força do Executor,1,2
100128,Coração Flexível 5,2,1000023,1,7,1000989,Carregador de Força do Executor,1,2
100128,Coração Flexível 5,3,1000190,1,7,1000190,Protetor Cervical Aprimorado,1,2
100128,Coração Flexível 5,3,1000190,1,7,1001156,Protetor Cervical Aprimorado,1,2
100128,Coração Flexível 5,4,1000338,1,7,1000338,Protetor de Perna Aprimorado,1,2
100128,Coração Flexível 5,4,1000338,1,7,1001304,Protetor de Perna Aprimorado,1,2
100128,Coração Flexível 5,5,1000456,1,7,1000456,Anel Comum,1,1
100128,Coração Flexível 5,5,1000456,1,7,1001422,Anel Comum,1,1
100129,Linhas Nunca-Convergentes,1,1000034,1,9,1000034,Arma de Força do Sentinela,1,2
100129,Linhas Nunca-Convergentes,1,1000034,1,9,1001000,Arma de Força do Sentinela,1,2
100129,Linhas Nunca-Convergentes,2,1000029,1,9,1000029,Machado do Executor,1,2
100129,Linhas Nunca-Convergentes,2,1000029,1,9,1000995,Machado do Executor,1,2
100129,Linhas Nunca-Convergentes,3,1000191,1,9,1000191,Protetor Cervical Ajustado,1,2
100129,Linhas Nunca-Convergentes,3,1000191,1,9,1001157,Protetor Cervical Ajustado,1,2
100129,Linhas Nunca-Convergentes,4,1000264,1,9,1000264,Protetor Inferior Aprimorado,1,2
100129,Linhas Nunca-Convergentes,4,1000264,1,9,1001230,Protetor Inferior Aprimorado,1,2
100129,Linhas Nunca-Convergentes,5,1000373,1,9,1000373,Brincos Rústicos,1,2
100129,Linhas Nunca-Convergentes,5,1000373,1,9,1001339,Brincos Rústicos,1,2
100130,Malícia Acumulada 1,1,1000019,1,9,1000019,Carregador de Força do Mercenário,1,1
100130,Malícia Acumulada 1,1,1000019,1,9,1000985,Carregador de Força do Mercenário,1,1
100130,Malícia Acumulada 1,2,1000035,1,9,1000035,Arma de Força do Executor,1,2
100130,Malícia Acumulada 1,2,1000035,1,9,1001001,Arma de Força do Executor,1,2
100130,Malícia Acumulada 1,3,1000228,1,9,1000228,Protetor Superior Ajustado,1,2
100130,Malícia Acumulada 1,3,1000228,1,9,1001194,Protetor Superior Ajustado,1,2
100130,Malícia Acumulada 1,4,1000227,1,9,1000227,Protetor Superior Aprimorado,1,2
100130,Malícia Acumulada 1,4,1000227,1,9,1001193,Protetor Superior Aprimorado,1,2
100130,Malícia Acumulada 1,5,1000401,1,9,1000401,Colar Rústico,1,2
100130,Malícia Acumulada 1,5,1000401,1,9,1001367,Colar Rústico,1,2
100131,Malícia Acumulada 2,1,1000013,1,9,1000013,Espada e Escudo do Mercenário,1,1
100131,Malícia Acumulada 2,1,1000013,1,9,1000979,Espada e Escudo do Mercenário,1,1
100131,Malícia Acumulada 2,2,1000024,1,9,1000024,Machado do Praticante,1,1
100131,Malícia Acumulada 2,2,1000024,1,9,1000990,Machado do Praticante,1,1
100131,Malícia Acumulada 2,3,1000301,1,9,1000301,Protetor de Braço Aprimorado,1,2
100131,Malícia Acumulada 2,3,1000301,1,9,1001267,Protetor de Braço Aprimorado,1,2
100131,Malícia Acumulada 2,4,1000457,1,9,1000457,Anel Rústico,1,2
100131,Malícia Acumulada 2,4,1000457,1,9,1001423,Anel Rústico,1,2
100131,Malícia Acumulada 2,5,1000429,1,9,1000429,Bracelete Rústico,1,2
100131,Malícia Acumulada 2,5,1000429,1,9,1001395,Bracelete Rústico,1,2
100132,Malícia Acumulada 3,1,1000029,1,9,1000029,Machado do Executor,1,2
100132,Malícia Acumulada 3,1,1000029,1,9,1000995,Machado do Executor,1,2
100132,Malícia Acumulada 3,2,1000000,1,9,1000000,Rifle do Praticante,1,1
100132,Malícia Acumulada 3,2,1000000,1,9,1000966,Rifle do Praticante,1,1
100132,Malícia Acumulada 3,3,1000012,1,9,1000012,Espada e Escudo do Praticante,1,1
100132,Malícia Acumulada 3,3,1000012,1,9,1000978,Espada e Escudo do Praticante,1,1
100132,Malícia Acumulada 3,4,1000024,1,9,1000024,Machado do Praticante,1,1
100132,Malícia Acumulada 3,4,1000024,1,9,1000990,Machado do Praticante,1,1
100132,Malícia Acumulada 3,5,1000001,1,9,1000001,Rifle do Mercenário,1,1
100132,Malícia Acumulada 3,5,1000001,1,9,1000967,Rifle do Mercenário,1,1
100133,Malícia Acumulada 4,1,1000035,1,9,1000035,Arma de Força do Executor,1,2
100133,Malícia Acumulada 4,1,1000035,1,9,1001001,Arma de Força do Executor,1,2
100133,Malícia Acumulada 4,2,1000006,1,9,1000006,Lâmina do Praticante,1,1
100133,Malícia Acumulada 4,2,1000006,1,9,1000972,Lâmina do Praticante,1,1
100133,Malícia Acumulada 4,3,1000018,1,9,1000018,Carregador de Força do Praticante,1,1
100133,Malícia Acumulada 4,3,1000018,1,9,1000984,Carregador de Força do Praticante,1,1
100133,Malícia Acumulada 4,4,1000030,1,9,1000030,Arma de Força do Praticante,1,1
100133,Malícia Acumulada 4,4,1000030,1,9,1000996,Arma de Força do Praticante,1,1
100133,Malícia Acumulada 4,5,1000007,1,9,1000007,Lâmina do Mercenário,1,1
100133,Malícia Acumulada 4,5,1000007,1,9,1000973,Lâmina do Mercenário,1,1
100134,Malícia Acumulada 5,1,1000190,1,9,1000190,Protetor Cervical Aprimorado,1,2
100134,Malícia Acumulada 5,1,1000190,1,9,1001156,Protetor Cervical Aprimorado,1,2
100134,Malícia Acumulada 5,2,1000227,1,9,1000227,Protetor Superior Aprimorado,1,2
100134,Malícia Acumulada 5,2,1000227,1,9,1001193,Protetor Superior Aprimorado,1,2
100134,Malícia Acumulada 5,3,1000264,1,9,1000264,Protetor Inferior Aprimorado,1,2
100134,Malícia Acumulada 5,3,1000264,1,9,1001230,Protetor Inferior Aprimorado,1,2
100134,Malícia Acumulada 5,4,1000301,1,9,1000301,Protetor de Braço Aprimorado,1,2
100134,Malícia Acumulada 5,4,1000301,1,9,1001267,Protetor de Braço Aprimorado,1,2
100134,Malícia Acumulada 5,5,1000338,1,9,1000338,Protetor de Perna Aprimorado,1,2
100134,Malícia Acumulada 5,5,1000338,1,9,1001304,Protetor de Perna Aprimorado,1,2
100135,Malícia Acumulada 6,1,1000191,1,9,1000191,Protetor Cervical Ajustado,1,2
100135,Malícia Acumulada 6,1,1000191,1,9,1001157,Protetor Cervical Ajustado,1,2
100135,Malícia Acumulada 6,2,1000264,1,9,1000264,Protetor Inferior Aprimorado,1,2
100135,Malícia Acumulada 6,2,1000264,1,9,1001230,Protetor Inferior Aprimorado,1,2
100135,Malícia Acumulada 6,3,1000265,1,9,1000265,Protetor Inferior Ajustado,1,2
100135,Malícia Acumulada 6,3,1000265,1,9,1001231,Protetor Inferior Ajustado,1,2
100135,Malícia Acumulada 6,4,1000302,1,9,1000302,Protetor de Braço Ajustado,1,2
100135,Malícia Acumulada 6,4,1000302,1,9,1001268,Protetor de Braço Ajustado,1,2
100135,Malícia Acumulada 6,5,1000339,1,9,1000339,Protetor de Perna Ajustado,1,2
100135,Malícia Acumulada 6,5,1000339,1,9,1001305,Protetor de Perna Ajustado,1,2
100136,Sinais de um Mercenário Experiente 1,1,1000373,1,9,1000373,Brincos Rústicos,1,2
100136,Sinais de um Mercenário Experiente 1,1,1000373,1,9,1001339,Brincos Rústicos,1,2
100136,Sinais de um Mercenário Experiente 1,2,1000401,1,9,1000401,Colar Rústico,1,2
100136,Sinais de um Mercenário Experiente 1,2,1000401,1,9,1001367,Colar Rústico,1,2
100136,Sinais de um Mercenário Experiente 1,3,1000429,1,9,1000429,Bracelete Rústico,1,2
100136,Sinais de um Mercenário Experiente 1,3,1000429,1,9,1001395,Bracelete Rústico,1,2
100136,Sinais de um Mercenário Experiente 1,4,1000457,1,9,1000457,Anel Rústico,1,2
100136,Sinais de um Mercenário Experiente 1,4,1000457,1,9,1001423,Anel Rústico,1,2
100136,Sinais de um Mercenário Experiente 1,5,1000337,1,9,1000337,Protetor de Perna Flexível,1,1
100136,Sinais de um Mercenário Experiente 1,5,1000337,1,9,1001303,Protetor de Perna Flexível,1,1
100137,Sinais de um Mercenário Experiente 2,1,1000013,1,9,1000013,Espada e Escudo do Mercenário,1,1
100137,Sinais de um Mercenário Experiente 2,1,1000013,1,9,1000979,Espada e Escudo do Mercenário,1,1
100137,Sinais de um Mercenário Experiente 2,2,1000002,1,9,1000002,Rifle do Errante,1,1
100137,Sinais de um Mercenário Experiente 2,2,1000002,1,9,1000968,Rifle do Errante,1,1
100137,Sinais de um Mercenário Experiente 2,3,1000192,1,9,1000192,Protetor Cervical Comprimido,1,2
100137,Sinais de um Mercenário Experiente 2,3,1000192,1,9,1001158,Protetor Cervical Comprimido,1,2
100137,Sinais de um Mercenário Experiente 2,4,1000340,1,9,1000340,Protetor de Perna Comprimido,1,2
100137,Sinais de um Mercenário Experiente 2,4,1000340,1,9,1001306,Protetor de Perna Comprimido,1,2
100137,Sinais de um Mercenário Experiente 2,5,1000374,1,9,1000374,Brincos Enferrujados,1,2
100137,Sinais de um Mercenário Experiente 2,5,1000374,1,9,1001340,Brincos Enferrujados,1,2
100138,Sinais de um Mercenário Experiente 3,1,1000019,1,9,1000019,Carregador de Força do Mercenário,1,1
100138,Sinais de um Mercenário Experiente 3,1,1000019,1,9,1000985,Carregador de Força do Mercenário,1,1
100138,Sinais de um Mercenário Experiente 3,2,1000008,1,9,1000008,Lâmina do Errante,1,1
100138,Sinais de um Mercenário Experiente 3,2,1000008,1,9,1000974,Lâmina do Errante,1,1
100138,Sinais de um Mercenário Experiente 3,3,1000229,1,9,1000229,Protetor Superior Comprimido,1,2
100138,Sinais de um Mercenário Experiente 3,3,1000229,1,9,1001195,Protetor Superior Comprimido,1,2
100138,Sinais de um Mercenário Experiente 3,4,1000193,1,9,1000193,Protetor Cervical de Alto Desempenho,1,2
100138,Sinais de um Mercenário Experiente 3,4,1000193,1,9,1001159,Protetor Cervical de Alto Desempenho,1,2
100138,Sinais de um Mercenário Experiente 3,5,1000402,1,9,1000402,Colar Enferrujado,1,2
100138,Sinais de um Mercenário Experiente 3,5,1000402,1,9,1001368,Colar Enferrujado,1,2
100139,Sinais de um Mercenário Experiente 4,1,1000025,1,9,1000025,Machado do Mercenário,1,1
100139,Sinais de um Mercenário Experiente 4,1,1000025,1,9,1000991,Machado do Mercenário,1,1
100139,Sinais de um Mercenário Experiente 4,2,1000014,1,9,1000014,Espada e Escudo do Errante,1,1
100139,Sinais de um Mercenário Experiente 4,2,1000014,1,9,1000980,Espada e Escudo do Errante,1,1
100139,Sinais de um Mercenário Experiente 4,3,1000266,1,9,1000266,Protetor Inferior Comprimido,1,2
100139,Sinais de um Mercenário Experiente 4,3,1000266,1,9,1001232,Protetor Inferior Comprimido,1,2
