RewardIndex,BoxType,SubGroupIndex
1202275,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010750000
1202275,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010580001
1202275,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000680073
1202275,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010620001
1202275,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020140001
1202275,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030030091
1202275,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030800092
1202275,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040030123
1202275,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040790121
1202275,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020730002
1202275,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030730004
1202275,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040730003
1202275,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000880007
1202275,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010890007
1202275,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010910002
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000020082
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000010082
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000500080
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000040000
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010470000
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030540001
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030400007
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040400001
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000570022
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090002
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090050
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010390000
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010750000
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010580001
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000680073
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010630001
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020150001
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030030092
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030800093
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040030124
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040790122
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020730003
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030730001
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040730003
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000880007
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010890007
1202276,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010910002
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000020082
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000010082
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000500080
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000040000
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010470000
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030540001
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030400007
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040400001
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000570022
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090002
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090050
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010390000
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010750000
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010580001
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000680073
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010640001
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020160003
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030030093
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030790091
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040030125
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040790123
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020730001
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030730002
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040730003
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000880007
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010890007
1202277,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010910002
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000020082
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000010082
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000500080
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000040000
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010470000
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030540001
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030400007
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040400001
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000570022
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090002
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090050
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010390000
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010750000
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010580001
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000680073
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010920001
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020170003
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030790093
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030790092
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040030126
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040790124
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020730002
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030730003
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040730003
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000880007
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010890007
1202278,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010910002
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000020082
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000010082
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000500080
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000040000
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010470000
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030540001
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030400007
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040400001
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000570022
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090002
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090050
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010390000
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010750000
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010580001
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000680073
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010970001
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020180003
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030790094
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030800091
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040030127
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040790125
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020730003
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030730004
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040730003
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000880007
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010890007
1202279,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010910002
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000020082
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000010082
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000500080
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000040000
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010470000
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030540001
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030400007
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040400001
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000570022
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090002
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090050
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010390000
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010750000
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010580001
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000680073
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010110003
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020190003
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030030094
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030800092
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040030128
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040790121
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020730001
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030730001
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040730003
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000880007
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010890007
1202280,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010910002
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000020082
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000010082
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000500080
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000040000
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010470000
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030540001
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030400007
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040400001
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000570022
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090002
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090050
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010390000
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010750000
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010580001
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000680073
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010120003
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020590003
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030030099
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030790096
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030800095
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040030129
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040790126
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020730002
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030730002
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040730003
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000880007
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010890007
1202281,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010910002
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000020082
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000010082
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000500080
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000040000
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010470000
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030540001
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030400007
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040400001
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000570022
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090002
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090050
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010390000
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010750000
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010580001
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000680073
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010130003
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020600003
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030030099
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030790096
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030800095
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040030129
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040790126
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020730003
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030730003
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040730003
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000880007
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010890007
1202282,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010910002
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000020087
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000010087
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000500085
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000040000
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010470000
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030540001
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030400007
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040400001
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000570023
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090003
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090050
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010390000
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010750000
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010580001
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000680074
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010140003
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020610003
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030790093
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030800091
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040030131
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040790131
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020730001
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030730004
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040730003
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000880008
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010890007
1202283,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010910002
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000020087
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000010087
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000500085
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000040000
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010470000
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030540001
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030400007
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040400001
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000570023
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090003
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090050
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010390000
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010750000
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010580001
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000680074
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010150003
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020620003
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030790094
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030800092
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040030132
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040790132
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4020730002
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030730001
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040730003
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000880008
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010890007
1202284,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010910002
1202285,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000020087
1202285,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,1000010087
1202285,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000500085
1202285,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4000040000
1202285,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010470000
1202285,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030540001
1202285,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4030400007
1202285,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040400001
1202285,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,36000570023
1202285,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090003
1202285,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4040090050
1202285,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010390000
1202285,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010750000
1202285,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010580001
