ItemIndex,NameStringIndex,DescStringIndex,BindingType,ItemGroup,ExchangeItem,WGExchangeItem,TradeAble,Hide_WorldIndex,Grade,Quality,Tier,ItemCategory,ItemSubCategory,ItemType,EquipPartType,Equip_Biosuit,TalicColor,ItemSetIndex,StackCount,UseInventorySlotLimit,UseLv,UseLvLimit,CanUseOnUG,Sell_MoneyItemIndex,Sell_MoneyValue,Trade_MoneyValue,TeleportIndex,DrawIndex,ItemEnchantStatusIndex,AddStatGroupIndex,Status_1_Type,Status_1_Base,Status_2_Type,Status_2_Base,Status_3_Type,Status_3_Base,SubStatus_1_Type,SubStatus_1_Base,SubStatus_2_Type,SubStatus_2_Base,SubStatus_3_Type,SubStatus_3_Base,SubStatus_4_Type,SubStatus_4_Base,SubStatus_5_Type,SubStatus_5_Base,SubStatus_6_Type,SubStatus_6_Base,SubStatus_7_Type,SubStatus_7_Base,PrimeStatus_1_Type,PrimeStatus_1_Base,PrimeStatus_2_Type,PrimeStatus_2_Base,PrimeStatus_3_Type,PrimeStatus_3_Base,PrimeStatus_4_Type,PrimeStatus_4_Base,PrimeStatus_5_Type,PrimeStatus_5_Base,Option_Count_Max,ItemOptionGroupIndex1,ItemOptionGroupIndex2,ItemOptionGroupIndex3,ItemReward,Box_RewardIndex,Remodel_Index,Remodel_ItemIndex,AlchemyIndex,Collection_ReplaceIndex,CoolTime,CoolTimeGroupIndex,GetSkillGroupIndex,ActiveSkillIndex,IconText,IconTextAlign,Icon,Icon_s,WeaponModelIndex,GetInfoButton,SoleGrade,PeriodItem,PeriodEquipItem,SUBSCRIPTION_EFFECT_DAY,NamePTBR,DescriptionPTBR
162109,Item_Name_162109,Item_Desc_162109,True,162109,False,False,False,[],6,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,36,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,30,164,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_01.icon_item_talic_symbol_01,,0,True,False,False,False,0,Mítico Lv. 1 Talic da Graça - Cura,Um Talic que pode ser montado em uma arma.
162110,Item_Name_162110,Item_Desc_162110,True,162110,False,False,False,[],6,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,36,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,30,85,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_01.icon_item_talic_symbol_01,,0,True,False,False,False,0,Mítico Lv. 1 Talic da Graça - Extermínio,Um Talic que pode ser montado em uma arma.
162111,Item_Name_162111,Item_Desc_162111,True,162111,False,False,False,[],6,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,36,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,300,182,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_01.icon_item_talic_symbol_01,,0,True,False,False,False,0,Mítico Lv. 1 Talic da Graça - Pista,Um Talic que pode ser montado em uma arma.
162112,Item_Name_162112,Item_Desc_162112,True,162112,False,False,False,[],5,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Lendário Lv. 1 Talic da Proteção - Proteção,Um Talic que pode ser montado em uma arma.
162113,Item_Name_162113,Item_Desc_162113,True,162113,False,False,False,[],5,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,9,164,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Lendário Lv. 1 Talic da Proteção - Cura,Um Talic que pode ser montado em uma arma.
162114,Item_Name_162114,Item_Desc_162114,True,162114,False,False,False,[],5,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,9,85,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Lendário Lv. 1 Talic da Proteção - Extermínio,Um Talic que pode ser montado em uma arma.
162115,Item_Name_162115,Item_Desc_162115,True,162115,False,False,False,[],5,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,50,182,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Lendário Lv. 1 Talic da Proteção - Track,Um Talic que pode ser montado em uma arma.
162116,Item_Name_162116,Item_Desc_162116,True,162116,False,False,False,[],5,2,2,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Talic da Proteção Lendário Nv. 2 - Proteção,Um Talic que pode ser montado em uma arma.
162117,Item_Name_162117,Item_Desc_162117,True,162117,False,False,False,[],5,2,2,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,12,164,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Lendário Lv. 2 Talic da Proteção - Cura,Um Talic que pode ser montado em uma arma.
162118,Item_Name_162118,Item_Desc_162118,True,162118,False,False,False,[],5,2,2,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,12,85,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Lendário Lv. 2 Talic da Proteção - Extermínio,Um Talic que pode ser montado em uma arma.
162119,Item_Name_162119,Item_Desc_162119,True,162119,False,False,False,[],5,2,2,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,100,182,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Lendário Lv. 2 Talic da Proteção - Rastrear,Um Talic que pode ser montado em uma arma.
162120,Item_Name_162120,Item_Desc_162120,True,162120,False,False,False,[],5,2,3,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Talic da Proteção Lendário Nv. 3 - Proteção,Um Talic que pode ser montado em uma arma.
162121,Item_Name_162121,Item_Desc_162121,True,162121,False,False,False,[],5,2,3,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,18,164,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Lendário Lv. 3 Talic da Proteção - Cura,Um Talic que pode ser montado em uma arma.
162122,Item_Name_162122,Item_Desc_162122,True,162122,False,False,False,[],5,2,3,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,18,85,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Lendário Lv. 3 Talic da Proteção - Extermínio,Um Talic que pode ser montado em uma arma.
162123,Item_Name_162123,Item_Desc_162123,True,162123,False,False,False,[],5,2,3,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,200,182,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Lendário Lv. 3 Talic da Proteção - Rastrear,Um Talic que pode ser montado em uma arma.
162124,Item_Name_162124,Item_Desc_162124,True,162124,False,False,False,[],6,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Mítico Lv. 1 Talic da Proteção - Proteção,Um Talic que pode ser montado em uma arma.
162125,Item_Name_162125,Item_Desc_162125,True,162125,False,False,False,[],6,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,30,164,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Mítico Lv. 1 Talic da Proteção - Cura,Um Talic que pode ser montado em uma arma.
162126,Item_Name_162126,Item_Desc_162126,True,162126,False,False,False,[],6,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,30,85,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Mítico Lv. 1 Talic da Proteção - Extermínio,Um Talic que pode ser montado em uma arma.
162127,Item_Name_162127,Item_Desc_162127,True,162127,False,False,False,[],6,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,42,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,300,182,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_02.icon_item_talic_symbol_02,,0,True,False,False,False,0,Mítico Lv. 1 Talic da Proteção - Rastrear,Um Talic que pode ser montado em uma arma.
162128,Item_Name_162128,Item_Desc_162128,True,162128,False,False,False,[],5,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Lendário Lv. 1 Talic da Inspiração - Proteção,Um Talic que pode ser montado em uma arma.
162129,Item_Name_162129,Item_Desc_162129,True,162129,False,False,False,[],5,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,9,164,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Lendário Lv. 1 Talic da Inspiração - Cura,Um Talic que pode ser montado em uma arma.
162130,Item_Name_162130,Item_Desc_162130,True,162130,False,False,False,[],5,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,9,85,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Lendário Lv. 1 Talic da Inspiração - Extermínio,Um Talic que pode ser montado em uma arma.
162131,Item_Name_162131,Item_Desc_162131,True,162131,False,False,False,[],5,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,50,182,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Lendário Lv. 1 Talic da Inspiração - Rastrear,Um Talic que pode ser montado em uma arma.
162132,Item_Name_162132,Item_Desc_162132,True,162132,False,False,False,[],5,2,2,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Lendário Lv. 2 Talic da Inspiração - Proteção,Um Talic que pode ser montado em uma arma.
162133,Item_Name_162133,Item_Desc_162133,True,162133,False,False,False,[],5,2,2,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,12,164,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Lendário Lv. 2 Talic da Inspiração - Cura,Um Talic que pode ser montado em uma arma.
162134,Item_Name_162134,Item_Desc_162134,True,162134,False,False,False,[],5,2,2,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,12,85,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Lendário Lv. 2 Talic da Inspiração - Extermínio,Um Talic que pode ser montado em uma arma.
162135,Item_Name_162135,Item_Desc_162135,True,162135,False,False,False,[],5,2,2,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,100,182,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Lendário Lv. 2 Talic da Inspiração - Rastrear,Um Talic que pode ser montado em uma arma.
162136,Item_Name_162136,Item_Desc_162136,True,162136,False,False,False,[],5,2,3,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Lendário Lv. 3 Talic da Inspiração - Proteção,Um Talic que pode ser montado em uma arma.
162137,Item_Name_162137,Item_Desc_162137,True,162137,False,False,False,[],5,2,3,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,18,164,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Lendário Lv. 3 Talic da Inspiração - Cura,Um Talic que pode ser montado em uma arma.
162138,Item_Name_162138,Item_Desc_162138,True,162138,False,False,False,[],5,2,3,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,18,85,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Lendário Lv. 3 Talic da Inspiração - Extermínio,Um Talic que pode ser montado em uma arma.
162139,Item_Name_162139,Item_Desc_162139,True,162139,False,False,False,[],5,2,3,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,200,182,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Lendário Lv. 3 Talic da Inspiração - Track,Um Talic que pode ser montado em uma arma.
162140,Item_Name_162140,Item_Desc_162140,True,162140,False,False,False,[],6,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Mítico Lv. 1 Talic da Inspiração - Proteção,Um Talic que pode ser montado em uma arma.
162141,Item_Name_162141,Item_Desc_162141,True,162141,False,False,False,[],6,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,30,164,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Mítico Lv. 1 Talic da Inspiração - Cura,Um Talic que pode ser montado em uma arma.
162142,Item_Name_162142,Item_Desc_162142,True,162142,False,False,False,[],6,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,30,85,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Mítico Lv. 1 Talic da Inspiração - Extermínio,Um Talic que pode ser montado em uma arma.
162143,Item_Name_162143,Item_Desc_162143,True,162143,False,False,False,[],6,2,1,5,0,2004,0,0,2,0,99999999,1,0,0,False,0,0,10,0,0,0,0,99,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,300,182,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_03.icon_item_talic_symbol_03,,0,True,False,False,False,0,Mítico Lv. 1 Talic da Inspiração - Track,Um Talic que pode ser montado em uma arma.
162144,Item_Name_162144,Item_Desc_162144,True,162144,False,False,False,[],5,2,1,5,0,2004,0,0,4,0,99999999,1,0,0,False,0,0,10,0,0,0,0,162,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_01.icon_item_talic_symbol_01,,0,True,False,False,False,0,Lendário Lv. 1 Talic de Engano - Proteção,Um Talic que pode ser montado em uma guarda inferior.
162145,Item_Name_162145,Item_Desc_162145,True,162145,False,False,False,[],5,2,1,5,0,2004,0,0,4,0,99999999,1,0,0,False,0,0,10,0,0,0,0,162,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,9,164,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_01.icon_item_talic_symbol_01,,0,True,False,False,False,0,Lendário Lv. 1 Talic de Engano - Cura,Um Talic que pode ser montado em uma arma.
162146,Item_Name_162146,Item_Desc_162146,True,162146,False,False,False,[],5,2,1,5,0,2004,0,0,4,0,99999999,1,0,0,False,0,0,10,0,0,0,0,162,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,67,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_01.icon_item_talic_symbol_01,,0,True,False,False,False,0,Talic Lendário de Nível 1 de Engano - Disrupção,Um Talic que pode ser montado em uma arma.
162147,Item_Name_162147,Item_Desc_162147,True,162147,False,False,False,[],5,2,1,5,0,2004,0,0,4,0,99999999,1,0,0,False,0,0,10,0,0,0,0,162,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,50,182,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_01.icon_item_talic_symbol_01,,0,True,False,False,False,0,Lendário Lv. 1 Talic de Engano - Track,Um Talic que pode ser montado em uma arma.
162148,Item_Name_162148,Item_Desc_162148,True,162148,False,False,False,[],5,2,2,5,0,2004,0,0,4,0,99999999,1,0,0,False,0,0,10,0,0,0,0,162,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_01.icon_item_talic_symbol_01,,0,True,False,False,False,0,Talic de Engano Lv. 2 Lendário - Proteção,Um Talic que pode ser montado em uma arma.
162149,Item_Name_162149,Item_Desc_162149,True,162149,False,False,False,[],5,2,2,5,0,2004,0,0,4,0,99999999,1,0,0,False,0,0,10,0,0,0,0,162,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,12,164,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_01.icon_item_talic_symbol_01,,0,True,False,False,False,0,Talic de Engano Lendário Nv. 2 - Cura,Um Talic que pode ser montado em uma arma.
162150,Item_Name_162150,Item_Desc_162150,True,162150,False,False,False,[],5,2,2,5,0,2004,0,0,4,0,99999999,1,0,0,False,0,0,10,0,0,0,0,162,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,67,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_01.icon_item_talic_symbol_01,,0,True,False,False,False,0,Talic Lendário Nv. 2 de Engano - Disrupção,Um Talic que pode ser montado em uma arma.
162151,Item_Name_162151,Item_Desc_162151,True,162151,False,False,False,[],5,2,2,5,0,2004,0,0,4,0,99999999,1,0,0,False,0,0,10,0,0,0,0,162,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,100,182,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Talic/icon_item_talic_symbol_01.icon_item_talic_symbol_01,,0,True,False,False,False,0,Lendário Lv. 2 Talic de Engano - Rastrear,Um Talic que pode ser montado em uma arma.
