mapa,spot_andar,npc_id,mob_level,exp_base,mob_name
Zona de Guerra Albern,Xanthe D,376105,90,38169,Xanthe Guerreiro Nether
Zona de Guerra Albern,Xanthe D,376300,99,16775700,Pulverizador do Nether
Zona de Guerra Albern,Xanthe E,376095,82,23569,Larva Selvagem
Zona de Guerra Albern,Xanthe E,376109,82,23569,Xanthe Malpas Cuspide
Zona de Guerra Albern,Xanthe E,376101,82,23569,Xanthe Saura Tropas de Choque
Zona de Guerra Albern,Xanthe E,376300,99,16775700,Pulverizador do Nether
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910103,40,477,Arremessador de Bola de Neve
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910113,40,477,Boneco de Neve de Dois Níveis Furioso
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910109,40,477,Boneco de Neve de Terror de Três Camadas
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910106,40,477,Caixa de Presente Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910101,40,477,Caçador de Presentes
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910102,40,477,Caçador Delinquente
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910114,40,477,Decoração de Árvore Ardente
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910108,40,477,Decoração de Árvore Brilhante
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910110,40,477,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910112,40,477,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910111,40,477,Espectador Flem
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910104,40,477,Ladrão de Doces
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910116,40,477,Rena Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910107,40,477,Renas em Greve
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910115,40,477,Vítima Chuti
Armazém do Papai Noel,Armazém do Papai Noel Nv. 1,3910105,40,477,Árvore Excessivamente Próspera
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910503,60,5307,Arremessador de Bola de Neve
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910513,60,5307,Boneco de Neve de Dois Níveis Furioso
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910509,60,5307,Boneco de Neve de Terror de Três Camadas
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910506,60,5307,Caixa de Presente Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910501,60,5307,Caçador de Presentes
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910502,60,5307,Caçador Delinquente
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910514,60,5307,Decoração de Árvore Ardente
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910508,60,5307,Decoração de Árvore Brilhante
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910510,60,5307,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910512,60,5307,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910511,60,5307,Espectador Flem
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910504,60,5307,Ladrão de Doces
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910516,60,5307,Rena Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910507,60,5307,Renas em Greve
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910515,60,5307,Vítima Chuti
Armazém do Papai Noel,Armazém do Papai Noel Nv. 5,3910505,60,5307,Árvore Excessivamente Próspera
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910603,65,10107,Arremessador de Bola de Neve
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910613,65,10107,Boneco de Neve de Dois Níveis Furioso
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910609,65,10107,Boneco de Neve de Terror de Três Camadas
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910606,65,10107,Caixa de Presente Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910601,65,10107,Caçador de Presentes
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910602,65,10107,Caçador Delinquente
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910614,65,10107,Decoração de Árvore Ardente
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910608,65,10107,Decoração de Árvore Brilhante
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910610,65,10107,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910612,65,10107,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910611,65,10107,Espectador Flem
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910604,65,10107,Ladrão de Doces
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910616,65,10107,Rena Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910607,65,10107,Renas em Greve
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910615,65,10107,Vítima Chuti
Armazém do Papai Noel,Armazém do Papai Noel Nv. 6,3910605,65,10107,Árvore Excessivamente Próspera
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910703,70,19707,Arremessador de Bola de Neve
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910713,70,19707,Boneco de Neve de Dois Níveis Furioso
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910709,70,19707,Boneco de Neve de Terror de Três Camadas
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910706,70,19707,Caixa de Presente Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910701,70,19707,Caçador de Presentes
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910702,70,19707,Caçador Delinquente
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910714,70,19707,Decoração de Árvore Ardente
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910708,70,19707,Decoração de Árvore Brilhante
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910710,70,19707,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910712,70,19707,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910711,70,19707,Espectador Flem
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910704,70,19707,Ladrão de Doces
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910716,70,19707,Rena Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910707,70,19707,Renas em Greve
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910715,70,19707,Vítima Chuti
Armazém do Papai Noel,Armazém do Papai Noel Lv. 7,3910705,70,19707,Árvore Excessivamente Próspera
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910803,75,32607,Arremessador de Bola de Neve
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910813,75,32607,Boneco de Neve de Dois Níveis Furioso
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910809,75,32607,Boneco de Neve de Terror de Três Camadas
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910806,75,32607,Caixa de Presente Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910801,75,32607,Caçador de Presentes
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910802,75,32607,Caçador Delinquente
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910814,75,32607,Decoração de Árvore Ardente
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910808,75,32607,Decoração de Árvore Brilhante
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910810,75,32607,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910812,75,32607,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910811,75,32607,Espectador Flem
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910804,75,32607,Ladrão de Doces
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910816,75,32607,Rena Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910807,75,32607,Renas em Greve
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910815,75,32607,Vítima Chuti
Armazém do Papai Noel,Armazém do Papai Noel Lv. 8,3910805,75,32607,Árvore Excessivamente Próspera
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910903,80,52407,Arremessador de Bola de Neve
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910913,80,52407,Boneco de Neve de Dois Níveis Furioso
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910909,80,52407,Boneco de Neve de Terror de Três Camadas
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910906,80,52407,Caixa de Presente Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910901,80,52407,Caçador de Presentes
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910902,80,52407,Caçador Delinquente
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910914,80,52407,Decoração de Árvore Ardente
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910908,80,52407,Decoração de Árvore Brilhante
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910910,80,52407,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910912,80,52407,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910911,80,52407,Espectador Flem
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910904,80,52407,Ladrão de Doces
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910916,80,52407,Rena Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910907,80,52407,Renas em Greve
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910915,80,52407,Vítima Chuti
Armazém do Papai Noel,Armazém do Papai Noel Lv. 9,3910905,80,52407,Árvore Excessivamente Próspera
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911003,85,75657,Arremessador de Bola de Neve
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911013,85,75657,Boneco de Neve de Dois Níveis Furioso
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911009,85,75657,Boneco de Neve de Terror de Três Camadas
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911006,85,75657,Caixa de Presente Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911001,85,75657,Caçador de Presentes
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911002,85,75657,Caçador Delinquente
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911014,85,75657,Decoração de Árvore Ardente
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911008,85,75657,Decoração de Árvore Brilhante
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911010,85,75657,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911012,85,75657,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911011,85,75657,Espectador Flem
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911004,85,75657,Ladrão de Doces
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911016,85,75657,Rena Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911007,85,75657,Renas em Greve
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911015,85,75657,Vítima Chuti
Armazém do Papai Noel,Armazém do Papai Noel Nv. 10,3911005,85,75657,Árvore Excessivamente Próspera
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911103,90,102657,Arremessador de Bola de Neve
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911113,90,102657,Boneco de Neve de Dois Níveis Furioso
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911109,90,102657,Boneco de Neve de Terror de Três Camadas
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911106,90,102657,Caixa de Presente Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911101,90,102657,Caçador de Presentes
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911102,90,102657,Caçador Delinquente
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911114,90,102657,Decoração de Árvore Ardente
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911108,90,102657,Decoração de Árvore Brilhante
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911110,90,102657,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911112,90,102657,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911111,90,102657,Espectador Flem
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911104,90,102657,Ladrão de Doces
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911116,90,102657,Rena Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911107,90,102657,Renas em Greve
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911115,90,102657,Vítima Chuti
Armazém do Papai Noel,Armazém do Papai Noel Nv. 11,3911105,90,102657,Árvore Excessivamente Próspera
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910203,45,1077,Arremessador de Bola de Neve
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910213,45,1077,Boneco de Neve de Dois Níveis Furioso
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910209,45,1077,Boneco de Neve de Terror de Três Camadas
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910206,45,1077,Caixa de Presente Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910201,45,1077,Caçador de Presentes
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910202,45,1077,Caçador Delinquente
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910214,45,1077,Decoração de Árvore Ardente
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910208,45,1077,Decoração de Árvore Brilhante
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910210,45,1077,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910212,45,1077,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910211,45,1077,Espectador Flem
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910204,45,1077,Ladrão de Doces
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910216,45,1077,Rena Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910207,45,1077,Renas em Greve
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910215,45,1077,Vítima Chuti
Armazém do Papai Noel,Armazém do Papai Noel Lv. 2,3910205,45,1077,Árvore Excessivamente Próspera
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910303,50,2337,Arremessador de Bola de Neve
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910313,50,2337,Boneco de Neve de Dois Níveis Furioso
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910309,50,2337,Boneco de Neve de Terror de Três Camadas
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910306,50,2337,Caixa de Presente Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910301,50,2337,Caçador de Presentes
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910302,50,2337,Caçador Delinquente
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910314,50,2337,Decoração de Árvore Ardente
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910308,50,2337,Decoração de Árvore Brilhante
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910310,50,2337,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910312,50,2337,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910311,50,2337,Espectador Flem
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910304,50,2337,Ladrão de Doces
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910316,50,2337,Rena Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910307,50,2337,Renas em Greve
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910315,50,2337,Vítima Chuti
Armazém do Papai Noel,Armazém do Papai Noel Nv. 3,3910305,50,2337,Árvore Excessivamente Próspera
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910403,55,3807,Arremessador de Bola de Neve
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910413,55,3807,Boneco de Neve de Dois Níveis Furioso
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910409,55,3807,Boneco de Neve de Terror de Três Camadas
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910406,55,3807,Caixa de Presente Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910401,55,3807,Caçador de Presentes
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910402,55,3807,Caçador Delinquente
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910414,55,3807,Decoração de Árvore Ardente
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910408,55,3807,Decoração de Árvore Brilhante
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910410,55,3807,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910412,55,3807,Decoração de Árvore Furiosa
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910411,55,3807,Espectador Flem
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910404,55,3807,Ladrão de Doces
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910416,55,3807,Rena Fugitiva
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910407,55,3807,Renas em Greve
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910415,55,3807,Vítima Chuti
Armazém do Papai Noel,Armazém do Papai Noel Nv. 4,3910405,55,3807,Árvore Excessivamente Próspera
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340302,45,689,Artilheiro Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340310,45,689,Bork de Assalto
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340309,45,689,Bork Laser
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340311,45,689,Controle Bork
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340303,45,689,Espadachim Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340306,45,689,Grande Guerreiro Magnum
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340301,45,689,Guerreiro Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340304,45,689,Mech Ranger
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340305,45,689,Sentinela Big Magnum
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340332,50,1169,Artilheiro Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340340,50,1169,Bork de Assalto
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340339,50,1169,Bork Laser
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340341,50,1169,Controle Bork
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340333,50,1169,Espadachim Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340342,50,1169,Fantasma Enfurecido
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340336,50,1169,Grande Guerreiro Magnum
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340335,50,1169,Grande Sentinela Magnum
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340331,50,1169,Guerreiro Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340334,50,1169,Mech Ranger
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340362,55,1669,Atirador de Mecha
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340370,55,1669,Bork de Assalto
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340369,55,1669,Bork Laser
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340371,55,1669,Controle Bork
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340363,55,1669,Espadachim Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340372,55,1669,Fantasma Enfurecido
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340366,55,1669,Grande Guerreiro Magnum
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340361,55,1669,Guerreiro Mech
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340364,55,1669,Mech Ranger
Base Nemesis Secreta,Base Secreta Nemesis 1º Andar,340365,55,1669,Sentinela Big Magnum
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340402,60,2869,Artilheiro Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340408,60,2869,Comandante Artilheiro
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340407,60,2869,Comandante da Espada
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340403,60,2869,Espadachim Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340412,60,2869,Fantasma Enfurecido
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340406,60,2869,Grande Guerreiro Magnum
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340405,60,2869,Grande Sentinela Magnum
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340401,60,2869,Guerreiro Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340404,60,2869,Mech Ranger
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340410,60,2869,Mula Armada
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340432,64,5169,Atirador Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340438,64,5169,Comandante Artilheiro
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340437,64,5169,Comandante da Espada
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340433,64,5169,Espadachim Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340442,64,5169,Fantasma Enfurecido
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340436,64,5169,Grande Guerreiro Magnum
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340431,64,5169,Guerreiro Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340434,64,5169,Mech Ranger
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340440,64,5169,Mula Armada
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340441,64,5169,Passador Delta
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340439,64,5169,Passer Alpha
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340435,64,5169,Sentinela Big Magnum
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340462,68,8069,Atirador de Mechas
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340468,68,8069,Comandante Artilheiro
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340467,68,8069,Comandante de Espada
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340463,68,8069,Espadachim Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340472,68,8069,Fantasma Enfurecido
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340466,68,8069,Grande Guerreiro Magnum
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340465,68,8069,Grande Sentinela Magnum
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340461,68,8069,Guerreiro Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340464,68,8069,Mech Ranger
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340470,68,8069,Mula Armada
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340471,68,8069,Passador Delta
Base Nemesis Secreta,Base Secreta Nemesis 2º Andar,340469,68,8069,Passer Alpha
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340502,72,12169,Artilheiro Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340503,72,12169,Espadachim Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340513,72,12169,Fantasma Enfurecido
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340506,72,12169,Grande Guerreiro Magnum
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340505,72,12169,Grande Sentinela Magnum
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340507,72,12169,Guerreiro Crawler
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340501,72,12169,Guerreiro Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340504,72,12169,Mech Ranger
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340509,72,12169,Recon
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340508,72,12169,Sentinela Crawler
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340510,72,12169,Striker
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340511,72,12169,Vanguarda
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340532,75,16069,Atirador Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340533,75,16069,Espadachim Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340543,75,16069,Fantasma Enfurecido
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340537,75,16069,Guerreiro Crawler
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340531,75,16069,Guerreiro Mech
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340534,75,16069,Ranger Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340539,75,16069,Recon
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340538,75,16069,Sentinela Crawler
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340540,75,16069,Striker
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340541,75,16069,Vanguarda
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340562,78,20419,Artilheiro Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340563,78,20419,Espadachim Mecânico
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340572,78,20419,Fantasma Enfurecido
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340566,78,20419,Grande Guerreiro Magnum
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340567,78,20419,Guerreiro Crawler
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340561,78,20419,Guerreiro Mech
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340564,78,20419,Mech Ranger
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340569,78,20419,Recon
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340565,78,20419,Sentinela Big Magnum
Base Nemesis Secreta,Base Secreta Nemesis 3º Andar,340568,78,20419,Sentinela Crawler
