mapa,spot_andar,npc_id,mob_level,exp_base,mob_name
Novus World,Pumus Quarantine Zone,313306,83,21969,Pumus Gang Gunner
Novus World,Pumus Quarantine Zone,313303,83,21969,Pumus Gang Strongman
Novus World,Pumus Quarantine Zone,313314,83,21969,Savage Splinter
Novus World,Pumus Quarantine Zone,313302,83,21969,Pumus Wild Beast
Novus World,Pumus Quarantine Zone,313304,83,21969,Pumus Soma Ranger
Novus World,Pumus Quarantine Zone,313301,83,21969,Pumus Silex
Novus World,Pumus Quarantine Zone,313315,84,23569,Rampaging Assault Bork
Novus World,Pumus Quarantine Zone,313307,84,23569,Pumus Lydian Surgeon
Novus World,Pumus Quarantine Zone,313317,84,23569,Pumus Soma Warrior
Novus World,Pumus Quarantine Zone,313305,84,23569,Pumus Soma Wizard
Novus World,Pumus Quarantine Zone,313308,84,23569,Pumus Lydian Medic
Novus World,Pumus Quarantine Zone,313309,84,23569,Pumus Lydian Docker
Novus World,Pumus Quarantine Zone,313310,85,25219,Pumus Gang Bruiser
Novus World,Pumus Quarantine Zone,313313,85,25219,Pumus Splinter
Novus World,Pumus Quarantine Zone,313316,85,25219,Rampaging Ghost
Novus World,Pumus Quarantine Zone,313312,85,25219,Pumus Ertelem
Novus World,Pumus Quarantine Zone,313311,85,25219,Pumus Vafer Siege Trooper
Novus World,Cordis Crater,3120396,115,172669,Savage Arghol
Novus World,Cordis Crater,3120303,115,172669,Cordis Gafftail
Novus World,Cordis Crater,3120302,115,172669,Cordis Meevlan
Novus World,Cordis Crater,3120301,115,172669,Cordis Nyoka
Novus World,Cordis Crater,3120304,116,181669,Cordis Vafer Mortal
Novus World,Cordis Crater,3120305,116,181669,Cordis Vafer Rex
Novus World,Cordis Crater,3120397,116,181669,Savage Crook
Novus World,Cordis Crater,3120306,116,181669,Cordis Sneak Tosser
Novus World,Cordis Crater,3120309,117,190919,Cordis Control Bork
Novus World,Cordis Crater,3120308,117,190919,Cordis Passer Alpha
Novus World,Cordis Crater,3120307,117,190919,Cordis Lydian Docker
Novus World,Cordis Crater,3120398,117,190919,Rampaging Mecha Tweezer
Novus World,Cordis Crater,3120310,118,200419,Cordis Grumble Oul
Novus World,Cordis Crater,3120312,118,200419,Cordis Kadal
Novus World,Cordis Crater,3120311,118,200419,Cordis Lapis
Novus World,Cordis Crater,3120399,118,200419,Rampaging Armored Ghost
Novus World,Credo Wasteland,3122302,104,80869,Credo Crawler Scout
Novus World,Credo Wasteland,3122304,104,80869,Credo Splinter
Novus World,Credo Wasteland,3122303,104,80869,Credo Wild Beast
Novus World,Credo Wasteland,3122301,104,80869,Credo Crawler Warrior
Novus World,Credo Wasteland,3122397,104,80869,Savage Splinter
Novus World,Credo Wasteland,3122307,105,84169,Credo Clops Lunk
Novus World,Credo Wasteland,3122305,105,84169,Credo Clops Seeker
Novus World,Credo Wasteland,3122306,105,84169,Credo Clops Deceiver
Novus World,Credo Wasteland,3122308,105,84169,Credo Vafer Rogue
Novus World,Credo Wasteland,3122398,105,84169,Rampaging Pathfinder
Novus World,Credo Wasteland,3122312,106,90169,Credo Glatt
Novus World,Credo Wasteland,3122309,106,90169,Credo Vafer Mortal
Novus World,Credo Wasteland,3122310,106,90169,Credo Vafer Rex
Novus World,Credo Wasteland,3122311,106,90169,Credo Vafer Assassin
Novus World,Credo Wasteland,3122399,106,90169,Savage Crook
Novus World,Chaldea Volcanic Island,3123304,107,96419,Glossa Vagabond Gunner
Novus World,Chaldea Volcanic Island,3123391,107,96419,Rampaging Assault Bork
Novus World,Chaldea Volcanic Island,3123301,107,96419,Glossa Surgeon
Novus World,Chaldea Volcanic Island,3123303,107,96419,Glossa Vagabond Comber
Novus World,Chaldea Volcanic Island,3123302,107,96419,Glossa Medic
Novus World,Chaldea Volcanic Island,3123308,108,102919,Glossa Vagabond Berserker
Novus World,Chaldea Volcanic Island,3123305,108,102919,Glossa Crystal Gaff
Novus World,Chaldea Volcanic Island,3123307,108,102919,Glossa Recon
Novus World,Chaldea Volcanic Island,3123306,108,102919,Glossa Scavenger
Novus World,Chaldea Volcanic Island,3123392,108,102919,Rampaging Junker
Novus World,Chaldea Volcanic Island,3123311,109,109669,Glossa Crystal Catus
Novus World,Chaldea Volcanic Island,3123312,109,109669,Glossa Crystal Temizl
Novus World,Chaldea Volcanic Island,3123309,109,109669,Glossa Vanguard
Novus World,Chaldea Volcanic Island,3123310,109,109669,Glossa Walker
Novus World,Chaldea Volcanic Island,3123393,109,109669,Rampaging Pathfinder
Novus World,Limen Cliffs,3125303,110,116669,Limen Devourer
Novus World,Limen Cliffs,3125397,110,116669,Savage Splinter
Novus World,Limen Cliffs,3125302,110,116669,Limen Fezal
Novus World,Limen Cliffs,3125301,110,116669,Limen Silex
Novus World,Limen Cliffs,3125304,110,116669,Limen Thermit Purifier
Novus World,Limen Cliffs,3125398,111,123919,Savage Cannibal
Novus World,Limen Cliffs,3125308,111,123919,Limen Crystal Catus
Novus World,Limen Cliffs,3125305,111,123919,Limen Thermit Knight
Novus World,Limen Cliffs,3125307,111,123919,Limen Crystal Temizl
Novus World,Limen Cliffs,3125306,111,123919,Limen Hyburn Baria
Novus World,Limen Cliffs,3125309,112,131419,Limen Crystal Gafftail
Novus World,Limen Cliffs,3125310,112,131419,Limen Hyburn Equus
Novus World,Limen Cliffs,3125311,112,131419,Limen Hyburn Nepa
Novus World,Limen Cliffs,3125312,112,131419,Limen Thermit Judge
Novus World,Limen Cliffs,3125399,112,131419,Rampaging Pathfinder
Novus World,Sacer Ruins,3126313,113,139169,Rampaging Ghost
Novus World,Sacer Ruins,3126303,113,139169,Sacer Snatcher Spearman
Novus World,Sacer Ruins,3126304,113,147169,Sacer Snatcher Tosser
Novus World,Sacer Ruins,3126301,113,139169,Sacer Vafer Mortal
Novus World,Sacer Ruins,3126302,113,139169,Sacer Vafer Rex
Novus World,Sacer Ruins,3126308,114,147169,Sacer Palid Sorcerer
Novus World,Sacer Ruins,3126306,114,147169,Sacer Crawler Scout
Novus World,Sacer Ruins,3126305,114,147169,Sacer Crawler Warrior
Novus World,Sacer Ruins,3126307,114,147169,Sacer Palid Mindblaster
Novus World,Sacer Ruins,3126314,114,147169,Savage Symbi
Novus World,Sacer Ruins,3126309,115,155419,Sacer Crystal Catus
Novus World,Sacer Ruins,3126312,115,155419,Sacer Crystal Grumble Horn
Novus World,Sacer Ruins,3126315,115,155419,Savage Splinter
Novus World,Sacer Ruins,3126310,115,155419,Sacer Crystal Gaff
Novus World,Sacer Ruins,3126311,115,155419,Sacer Crystal Lapis
High-Orbit Launch Base,Battlefield of Giants,358090,85,28669,Rampaging Pathfinder
High-Orbit Launch Base,Battlefield of Giants,358001,85,28669,Spearhead Recon
High-Orbit Launch Base,Battlefield of Giants,358002,85,28669,Spearhead Striker
High-Orbit Launch Base,Battlefield of Giants,358003,85,28669,Spearhead Vanguard
High-Orbit Launch Base,Dock A-01,358103,75,13469,A01 Lydian Surgeon
High-Orbit Launch Base,Dock A-01,358102,75,13469,A01 Snatcher Raider
High-Orbit Launch Base,Dock A-01,358190,75,13469,Rampaging Assault Bork
High-Orbit Launch Base,Dock A-01,358101,75,13469,A01 Snatcher Sniper
High-Orbit Launch Base,Dock A-02,358502,75,13469,A02 Snatcher Raider
High-Orbit Launch Base,Dock A-02,358590,75,13469,Rampaging Assault Bork
High-Orbit Launch Base,Dock A-02,358503,75,13469,A02 Lydian Surgeon
High-Orbit Launch Base,Dock A-02,358501,75,13469,A02 Snatcher Sniper
High-Orbit Launch Base,Dock A-03,358703,75,13469,A03 Lydian Surgeon
High-Orbit Launch Base,Dock A-03,358702,75,13469,A03 Snatcher Raider
High-Orbit Launch Base,Dock A-03,358790,75,13469,Rampaging Assault Bork
High-Orbit Launch Base,Dock A-03,358701,75,13469,A03 Snatcher Sniper
High-Orbit Launch Base,Dock A-04,359102,75,13469,A04 Snatcher Raider
High-Orbit Launch Base,Dock A-04,359190,75,13469,Rampaging Assault Bork
High-Orbit Launch Base,Dock A-04,359103,75,13469,A04 Lydian Surgeon
High-Orbit Launch Base,Dock A-04,359101,75,13469,A04 Snatcher Sniper
High-Orbit Launch Base,Dock A-05,359203,75,13469,A05 Lydian Surgeon
High-Orbit Launch Base,Dock A-05,359202,75,13469,A05 Snatcher Raider
High-Orbit Launch Base,Dock A-05,359290,75,13469,Rampaging Assault Bork
High-Orbit Launch Base,Dock A-05,359201,75,13469,A05 Snatcher Sniper
High-Orbit Launch Base,Dock A-06,359703,75,13469,A06 Lydian Surgeon
High-Orbit Launch Base,Dock A-06,359702,75,13469,A06 Snatcher Raider
High-Orbit Launch Base,Dock A-06,359790,75,13469,Rampaging Assault Bork
High-Orbit Launch Base,Dock A-06,359701,75,13469,A06 Snatcher Sniper
High-Orbit Launch Base,Dock B-01,358401,85,28669,B01 Recon
High-Orbit Launch Base,Dock B-01,358403,85,28669,B01 Vanguard
High-Orbit Launch Base,Dock B-01,358490,85,28669,Rampaging Pathfinder
High-Orbit Launch Base,Dock B-01,358402,85,28669,B01 Striker
High-Orbit Launch Base,Dock B-02,359090,85,28669,Rampaging Pathfinder
High-Orbit Launch Base,Dock B-02,359001,85,28669,B02 Recon
High-Orbit Launch Base,Dock B-02,359002,85,28669,B02 Striker
High-Orbit Launch Base,Dock B-02,359003,85,28669,B02 Vanguard
High-Orbit Launch Base,Dock B-03,359601,85,28669,B03 Recon
High-Orbit Launch Base,Dock B-03,359603,85,28669,B03 Vanguard
High-Orbit Launch Base,Dock B-03,359690,85,28669,Rampaging Pathfinder
High-Orbit Launch Base,Dock B-03,359602,85,28669,B03 Striker
High-Orbit Launch Base,Dock C-01,358203,80,20419,C01 Laser Bork
High-Orbit Launch Base,Dock C-01,358205,80,20419,C01 Saura Warrior
High-Orbit Launch Base,Dock C-01,358204,80,20419,C01 Lydian Medic
High-Orbit Launch Base,Dock C-01,358206,80,20419,C01 Saura Shocktrooper
High-Orbit Launch Base,Dock C-01,358207,80,20419,C01 Saura Sniper
High-Orbit Launch Base,Dock C-01,358202,80,20419,C01 Vafer Siege Trooper
High-Orbit Launch Base,Dock C-01,358201,80,20419,C01 Vafer Heavy Trooper
High-Orbit Launch Base,Dock C-01,358290,80,20419,Rampaging Junker
High-Orbit Launch Base,Dock C-01,358291,80,20419,Rampaging Junker
High-Orbit Launch Base,Dock C-02,358803,80,20419,C02 Laser Bork
High-Orbit Launch Base,Dock C-02,358804,80,20419,C02 Lydian Medic
High-Orbit Launch Base,Dock C-02,358806,80,20419,C02 Saura Shocktrooper
High-Orbit Launch Base,Dock C-02,358807,80,20419,C02 Saura Sniper
High-Orbit Launch Base,Dock C-02,358802,80,20419,C02 Vafer Siege Trooper
High-Orbit Launch Base,Dock C-02,358801,80,20419,C02 Vafer Heavy Trooper
High-Orbit Launch Base,Dock C-02,358805,80,20419,C02 Saura Warrior
High-Orbit Launch Base,Dock C-02,358890,80,20419,Rampaging Junker
High-Orbit Launch Base,Dock C-02,358891,80,20419,Rampaging Junker
High-Orbit Launch Base,Dock C-03,359403,80,20419,C03 Laser Bork
High-Orbit Launch Base,Dock C-03,359404,80,20419,C03 Lydian Medic
High-Orbit Launch Base,Dock C-03,359406,80,20419,C03 Saura Shocktrooper
High-Orbit Launch Base,Dock C-03,359407,80,20419,C03 Saura Sniper
High-Orbit Launch Base,Dock C-03,359402,80,20419,C03 Vafer Siege Trooper
High-Orbit Launch Base,Dock C-03,359401,80,20419,C03 Vafer Heavy Trooper
High-Orbit Launch Base,Dock C-03,359405,80,20419,C03 Saura Warrior
High-Orbit Launch Base,Dock C-03,359490,80,20419,Rampaging Junker
High-Orbit Launch Base,Dock C-03,359491,80,20419,Rampaging Junker
High-Orbit Launch Base,Dock C-11,358303,85,28669,C11 Vanguard
High-Orbit Launch Base,Dock C-11,358304,85,28669,C11 Peep Drone
High-Orbit Launch Base,Dock C-11,358390,85,28669,Rampaging Pathfinder
High-Orbit Launch Base,Dock C-11,358301,85,28669,C11 Recon
High-Orbit Launch Base,Dock C-11,358302,85,28669,C11 Striker
High-Orbit Launch Base,Dock C-12,358903,85,28669,C12 Vanguard
High-Orbit Launch Base,Dock C-12,358904,85,28669,C12 Peep Drone
High-Orbit Launch Base,Dock C-12,358990,85,28669,Rampaging Pathfinder
High-Orbit Launch Base,Dock C-12,358901,85,28669,C12 Recon
High-Orbit Launch Base,Dock C-12,358902,85,28669,C12 Striker
High-Orbit Launch Base,Dock C-13,359503,85,28669,C13 Vanguard
High-Orbit Launch Base,Dock C-13,359504,85,28669,C13 Peep Drone
High-Orbit Launch Base,Dock C-13,359590,85,28669,Rampaging Pathfinder
High-Orbit Launch Base,Dock C-13,359501,85,28669,C13 Recon
High-Orbit Launch Base,Dock C-13,359502,85,28669,C13 Striker
High-Orbit Launch Base,Landing Dock A-00,357703,75,13469,A00 Lydian Surgeon
High-Orbit Launch Base,Landing Dock A-00,357702,75,13469,A00 Snatcher Raider
High-Orbit Launch Base,Landing Dock A-00,357790,75,13469,Rampaging Assault Bork
High-Orbit Launch Base,Landing Dock A-00,357701,75,13469,A00 Snatcher Sniper
High-Orbit Launch Base,Landing Dock B-00,357802,75,13469,B00 Snatcher Raider
High-Orbit Launch Base,Landing Dock B-00,357803,75,13469,B00 Lydian Surgeon
High-Orbit Launch Base,Landing Dock B-00,357890,75,13469,Rampaging Assault Bork
High-Orbit Launch Base,Landing Dock B-00,357801,75,13469,B00 Snatcher Sniper
High-Orbit Launch Base,Landing Dock C-00,357990,75,13469,Rampaging Assault Bork
High-Orbit Launch Base,Landing Dock C-00,357903,75,13469,C00 Lydian Surgeon
High-Orbit Launch Base,Landing Dock C-00,357902,75,13469,C00 Snatcher Raider
High-Orbit Launch Base,Landing Dock C-00,357901,75,13469,C00 Snatcher Sniper
High-Orbit Launch Base,Pyromaniac's Hunting Ground,358690,85,28669,Rampaging Pathfinder
High-Orbit Launch Base,Pyromaniac's Hunting Ground,358601,85,28669,Firewatch Recon
High-Orbit Launch Base,Pyromaniac's Hunting Ground,358602,85,28669,Firewatch Striker
High-Orbit Launch Base,Pyromaniac's Hunting Ground,358603,85,28669,Firewatch Vanguard
High-Orbit Launch Base,Central Tower,359802,90,38169,Calliana Marksman
High-Orbit Launch Base,Central Tower,359890,90,38169,Rampaging Ghost
High-Orbit Launch Base,Central Tower,359801,90,38169,Calliana Warrior
High-Orbit Launch Base,Central Tower,359804,90,38169,Lydian Docker
High-Orbit Launch Base,Central Tower,359803,90,38169,Calliana Tank
High-Orbit Launch Base,Pulverizer's Traces,359301,85,28669,Defender Recon
High-Orbit Launch Base,Pulverizer's Traces,359302,85,28669,Defender Striker
High-Orbit Launch Base,Pulverizer's Traces,359303,85,28669,Defender Vanguard
High-Orbit Launch Base,Pulverizer's Traces,359390,85,28669,Rampaging Pathfinder
Atlas Canyon,Mecha Lapis Nest,350405,55,1469,Kilika Predo Marksman
Atlas Canyon,Mecha Lapis Nest,350406,55,1469,Rampaging Assault Bork
Atlas Canyon,Mecha Lapis Nest,350401,55,1469,Kilika Arghol
Atlas Canyon,Mecha Lapis Nest,350402,55,1469,Kilika Gafftail
Atlas Canyon,Mecha Lapis Nest,350407,55,1469,Rampaging Pathfinder
Atlas Canyon,Mecha Lapis Nest,350404,55,1469,Kilika Predo Marauder
Atlas Canyon,Mecha Nyoka Nest,351606,55,1469,Rampaging Assault Bork
Atlas Canyon,Mecha Nyoka Nest,351601,55,1469,Lerneh Arghol
Atlas Canyon,Mecha Nyoka Nest,351605,55,1469,Lerneh Predo Marksman
Atlas Canyon,Mecha Nyoka Nest,351602,55,1469,Lerneh Gafftail
Atlas Canyon,Mecha Nyoka Nest,351604,55,1469,Lerneh Predo Marauder
Atlas Canyon,Mecha Nyoka Nest,351607,55,1469,Rampaging Pathfinder
Atlas Canyon,Mecha Silex Nest,351006,55,1469,Rampaging Assault Bork
Atlas Canyon,Mecha Silex Nest,351001,55,1469,Minos Arghol
Atlas Canyon,Mecha Silex Nest,351005,55,1469,Minos Predo Marksman
Atlas Canyon,Mecha Silex Nest,351002,55,1469,Minos Gafftail
Atlas Canyon,Mecha Silex Nest,351004,55,1469,Minos Predo Marauder
Atlas Canyon,Mecha Silex Nest,351007,55,1469,Rampaging Pathfinder
Atlas Canyon,Engagement Point: Claws of the Beast,350502,50,969,Talos Equesian Marksman
Atlas Canyon,Engagement Point: Claws of the Beast,350302,50,969,Titan Equesian Marksman
Atlas Canyon,Engagement Point: Claws of the Beast,350306,50,969,Titan Predo Marksman
Atlas Canyon,Engagement Point: Claws of the Beast,350308,50,969,Rampaging Assault Bork
Atlas Canyon,Engagement Point: Claws of the Beast,350508,50,969,Rampaging Assault Bork
Atlas Canyon,Engagement Point: Claws of the Beast,350503,50,969,Talos Scavenger
Atlas Canyon,Engagement Point: Claws of the Beast,350303,50,969,Titan Scavenger
Atlas Canyon,Engagement Point: Claws of the Beast,350307,50,969,Rampaging Ghost
Atlas Canyon,Engagement Point: Claws of the Beast,350507,50,969,Rampaging Ghost
Atlas Canyon,Engagement Point: Claws of the Beast,350304,50,969,Rampaging Junker
Atlas Canyon,Engagement Point: Claws of the Beast,350504,50,969,Rampaging Junker
Atlas Canyon,Engagement Point: Claws of the Beast,350309,50,969,Rampaging Pathfinder
Atlas Canyon,Engagement Point: Claws of the Beast,350509,50,969,Rampaging Pathfinder
Atlas Canyon,Engagement Point: Claws of the Beast,350301,50,969,Titan Equesian Marauder
Atlas Canyon,Engagement Point: Claws of the Beast,350305,50,969,Titan Predo Marauder
Atlas Canyon,Engagement Point: Claws of the Beast,350506,50,969,Talos Predo Marksman
Atlas Canyon,Engagement Point: Claws of the Beast,350501,50,969,Talos Equesian Marauder
Atlas Canyon,Engagement Point: Claws of the Beast,350505,50,969,Talos Predo Marauder
Atlas Canyon,Engagement Point: Rockjaw,350906,50,969,Argo Predo Marksman
Atlas Canyon,Engagement Point: Rockjaw,350903,50,969,Argo Scavenger
Atlas Canyon,Engagement Point: Rockjaw,350905,50,969,Argo Predo Marauder
Atlas Canyon,Engagement Point: Rockjaw,350902,50,969,Argo Equesian Marksman
Atlas Canyon,Engagement Point: Rockjaw,351102,50,969,Ottos Equesian Marksman
Atlas Canyon,Engagement Point: Rockjaw,351106,50,969,Ottos Predo Marksman
Atlas Canyon,Engagement Point: Rockjaw,350908,50,969,Rampaging Assault Bork
Atlas Canyon,Engagement Point: Rockjaw,351108,50,969,Rampaging Assault Bork
Atlas Canyon,Engagement Point: Rockjaw,350907,50,969,Rampaging Ghost
Atlas Canyon,Engagement Point: Rockjaw,351107,50,969,Rampaging Ghost
Atlas Canyon,Engagement Point: Rockjaw,350904,50,969,Rampaging Junker
Atlas Canyon,Engagement Point: Rockjaw,351104,50,969,Rampaging Junker
Atlas Canyon,Engagement Point: Rockjaw,351103,50,969,Ottos Scavenger
Atlas Canyon,Engagement Point: Rockjaw,350909,50,969,Rampaging Pathfinder
Atlas Canyon,Engagement Point: Rockjaw,351109,50,969,Rampaging Pathfinder
Atlas Canyon,Engagement Point: Rockjaw,350901,50,969,Argo Equesian Marauder
Atlas Canyon,Engagement Point: Rockjaw,351101,50,969,Ottos Equesian Marauder
Atlas Canyon,Engagement Point: Rockjaw,351105,50,969,Ottos Predo Marauder
Atlas Canyon,Engagement Point: Serpent Spine,351502,50,969,Gerryon Equesian Marksman
Atlas Canyon,Engagement Point: Serpent Spine,351508,50,969,Rampaging Assault Bork
Atlas Canyon,Engagement Point: Serpent Spine,351708,50,969,Rampaging Assault Bork
Atlas Canyon,Engagement Point: Serpent Spine,351507,50,969,Rampaging Ghost
Atlas Canyon,Engagement Point: Serpent Spine,351707,50,969,Rampaging Ghost
Atlas Canyon,Engagement Point: Serpent Spine,351506,50,969,Gerryon Predo Marksman
Atlas Canyon,Engagement Point: Serpent Spine,351503,50,969,Gerryon Scavenger
Atlas Canyon,Engagement Point: Serpent Spine,351504,50,969,Rampaging Junker
Atlas Canyon,Engagement Point: Serpent Spine,351704,50,969,Rampaging Junker
Atlas Canyon,Engagement Point: Serpent Spine,351702,50,969,Ouros Equesian Marksman
Atlas Canyon,Engagement Point: Serpent Spine,351706,50,969,Ouros Predo Marksman
Atlas Canyon,Engagement Point: Serpent Spine,351701,50,969,Ouros Equesian Marauder
Atlas Canyon,Engagement Point: Serpent Spine,351705,50,969,Ouros Predo Marauder
Atlas Canyon,Engagement Point: Serpent Spine,351509,50,969,Rampaging Pathfinder
Atlas Canyon,Engagement Point: Serpent Spine,351709,50,969,Rampaging Pathfinder
Atlas Canyon,Engagement Point: Serpent Spine,351501,50,969,Gerryon Equesian Marauder
Atlas Canyon,Engagement Point: Serpent Spine,351505,50,969,Gerryon Predo Marauder
Atlas Canyon,Engagement Point: Serpent Spine,351703,50,969,Ouros Scavenger
Atlas Canyon,Alliance Territory,351206,45,509,Savage Brutal
Atlas Canyon,Alliance Territory,351406,45,509,Savage Brutal
Atlas Canyon,Alliance Territory,351403,45,509,Gerryon Devourer
Atlas Canyon,Alliance Territory,351203,45,509,Ottos Devourer
Atlas Canyon,Alliance Territory,351405,45,509,Gerryon Infernal Draco
Atlas Canyon,Alliance Territory,351205,45,509,Ottos Infernal Draco
Atlas Canyon,Alliance Territory,351201,45,509,Ottos Splinter
Atlas Canyon,Alliance Territory,351401,45,509,Gerryon Splinter
Atlas Canyon,Alliance Territory,351402,45,509,Gerryon Symbi
Atlas Canyon,Alliance Territory,351204,45,509,Ottos Optic Larva
Atlas Canyon,Alliance Territory,351404,45,509,Gerryon Optic Larva
Atlas Canyon,Alliance Territory,351202,45,509,Ottos Symbi
Atlas Canyon,Federation Territory,350802,45,509,Argo Symbi
Atlas Canyon,Federation Territory,350606,45,509,Savage Brutal
Atlas Canyon,Federation Territory,350806,45,509,Savage Brutal
Atlas Canyon,Federation Territory,350803,45,509,Argo Devourer
Atlas Canyon,Federation Territory,350603,45,509,Talos Devourer
Atlas Canyon,Federation Territory,350805,45,509,Argo Infernal Draco
Atlas Canyon,Federation Territory,350801,45,509,Argo Splinter
Atlas Canyon,Federation Territory,350601,45,509,Talos Splinter
Atlas Canyon,Federation Territory,350804,45,509,Argo Optic Larva
Atlas Canyon,Federation Territory,350604,45,509,Talos Optic Larva
Atlas Canyon,Federation Territory,350605,45,509,Talos Infernal Draco
Atlas Canyon,Federation Territory,350602,45,509,Talos Symbi
Atlas Canyon,Imperial Territory,350206,45,509,Savage Brutal
Atlas Canyon,Imperial Territory,351806,45,509,Savage Brutal
Atlas Canyon,Imperial Territory,351803,45,509,Ouros Devourer
Atlas Canyon,Imperial Territory,350203,45,509,Titan Devourer
Atlas Canyon,Imperial Territory,351805,45,509,Ouros Infernal Draco
Atlas Canyon,Imperial Territory,350205,45,509,Titan Infernal Draco
Atlas Canyon,Imperial Territory,350201,45,509,Titan Splinter
Atlas Canyon,Imperial Territory,351804,45,509,Ouros Optic Larva
Atlas Canyon,Imperial Territory,350204,45,509,Titan Optic Larva
Atlas Canyon,Imperial Territory,351801,45,509,Ouros Splinter
Atlas Canyon,Imperial Territory,351802,45,509,Ouros Symbi
Atlas Canyon,Imperial Territory,350202,45,509,Titan Symbi
Crag Orbital Lift,Dock A-01,355502,60,2169,A01 Pathfinder
Crag Orbital Lift,Dock A-01,355504,60,2169,Rampaging Assault Bork
Crag Orbital Lift,Dock A-01,355503,60,2169,A01 Armed Mule
Crag Orbital Lift,Dock A-01,355501,60,2169,A01 Clops Tracker
Crag Orbital Lift,Dock A-02,355902,60,2169,A02 Pathfinder
Crag Orbital Lift,Dock A-02,355904,60,2169,Rampaging Assault Bork
Crag Orbital Lift,Dock A-02,355903,60,2169,A02 Armed Mule
Crag Orbital Lift,Dock A-02,355901,60,2169,A02 Clops Sniper
Crag Orbital Lift,Dock A-03,356101,60,2169,A03 Clops Sniper
Crag Orbital Lift,Dock A-03,356102,60,2169,A03 Pathfinder
Crag Orbital Lift,Dock A-03,356104,60,2169,Rampaging Assault Bork
Crag Orbital Lift,Dock A-03,356103,60,2169,A03 Armed Mule
Crag Orbital Lift,Dock A-04,356502,60,2169,A04 Pathfinder
Crag Orbital Lift,Dock A-04,356504,60,2169,Rampaging Assault Bork
Crag Orbital Lift,Dock A-04,356501,60,2169,A04 Clops Destroyer
Crag Orbital Lift,Dock A-04,356503,60,2169,A04 Armed Mule
Crag Orbital Lift,Dock A-05,356602,60,2169,A05 Pathfinder
Crag Orbital Lift,Dock A-05,356604,60,2169,Rampaging Assault Bork
Crag Orbital Lift,Dock A-05,356601,60,2169,A05 Clops Destroyer
Crag Orbital Lift,Dock A-05,356603,60,2169,A05 Armed Mule
Crag Orbital Lift,Dock A-06,357102,60,2169,A06 Pathfinder
Crag Orbital Lift,Dock A-06,357104,60,2169,Rampaging Assault Bork
Crag Orbital Lift,Dock A-06,357101,60,2169,A06 Clops Destroyer
Crag Orbital Lift,Dock A-06,357103,60,2169,A06 Armed Mule
Crag Orbital Lift,Dock B-01,355803,65,4569,B01 Lydian Surgeon
Crag Orbital Lift,Dock B-01,355804,65,4569,Rampaging Assault Bork
Crag Orbital Lift,Dock B-01,355802,65,4569,B01 Clops Destroyer
Crag Orbital Lift,Dock B-01,355801,65,4569,B01 Clops Tracker
Crag Orbital Lift,Dock B-02,356402,65,4569,B02 Clops Sniper
Crag Orbital Lift,Dock B-02,356403,65,4569,B02 Clops Destroyer
Crag Orbital Lift,Dock B-02,356404,65,4569,Rampaging Junker
Crag Orbital Lift,Dock B-02,356401,65,4569,B02 Clops Tracker
Crag Orbital Lift,Dock B-03,357003,65,4569,B03 Pathfinder
Crag Orbital Lift,Dock B-03,357004,65,4569,Rampaging Ghost
Crag Orbital Lift,Dock B-03,357001,65,4569,B03 Clops Tracker
Crag Orbital Lift,Dock B-03,357002,65,4569,B03 Clops Sniper
Crag Orbital Lift,Dock C-01,355606,65,4569,Rampaging Assault Bork
Crag Orbital Lift,Dock C-01,355605,65,4569,C01 Pathfinder
Crag Orbital Lift,Dock C-01,355602,65,4569,C01 Clops Sniper
Crag Orbital Lift,Dock C-01,355603,65,4569,C01 Clops Destroyer
Crag Orbital Lift,Dock C-01,355608,65,4569,Rampaging Ghost
Crag Orbital Lift,Dock C-01,355607,65,4569,Rampaging Junker
Crag Orbital Lift,Dock C-01,355604,65,4569,C01 Armed Mule
Crag Orbital Lift,Dock C-01,355601,65,4569,C01 Clops Tracker
Crag Orbital Lift,Dock C-02,356206,65,4569,Rampaging Assault Bork
Crag Orbital Lift,Dock C-02,356202,65,4569,C02 Clops Sniper
Crag Orbital Lift,Dock C-02,356205,65,4569,C02 Pathfinder
Crag Orbital Lift,Dock C-02,356203,65,4569,C02 Clops Destroyer
Crag Orbital Lift,Dock C-02,356208,65,4569,Rampaging Ghost
Crag Orbital Lift,Dock C-02,356207,65,4569,Rampaging Junker
Crag Orbital Lift,Dock C-02,356204,65,4569,C02 Armed Mule
Crag Orbital Lift,Dock C-02,356201,65,4569,C02 Clops Tracker
Crag Orbital Lift,Dock C-03,356806,65,4569,Rampaging Assault Bork
Crag Orbital Lift,Dock C-03,356805,65,4569,C03 Pathfinder
Crag Orbital Lift,Dock C-03,356803,65,4569,C03 Clops Destroyer
Crag Orbital Lift,Dock C-03,356808,65,4569,Rampaging Ghost
Crag Orbital Lift,Dock C-03,356807,65,4569,Rampaging Junker
Crag Orbital Lift,Dock C-03,356804,65,4569,C03 Armed Mule
Crag Orbital Lift,Dock C-03,356801,65,4569,C03 Clops Tracker
Crag Orbital Lift,Dock C-03,356802,65,4569,C03 Clops Sniper
Crag Orbital Lift,Dock C-11,355705,70,8069,C11 Clops Sniper
Crag Orbital Lift,Dock C-11,355701,70,8069,C11 Soma Heavy Warrior
Crag Orbital Lift,Dock C-11,355703,70,8069,C11 Soma Shockmancer
